y,y_pred,y_pred_prob,oth_pred,oth_pred_prob
1,1,0.537589,0,0.462411
1,1,0.504123,0,0.495877
1,0,0.509239,1,0.490761
1,1,0.511112,0,0.488888
1,0,0.521234,1,0.478766
1,1,0.520980,0,0.479020
1,1,0.517179,0,0.482821
1,0,1.000000,1,0.000000
1,0,0.511040,1,0.488960
1,1,0.500643,0,0.499357
1,1,0.512447,0,0.487553
1,1,0.507521,0,0.492479
1,0,0.568388,1,0.431612
1,1,0.517179,0,0.482821
1,0,0.509473,1,0.490527
1,1,0.507097,0,0.492903
1,0,0.654485,1,0.345515
1,1,0.548062,0,0.451938
1,1,0.526995,0,0.473005
1,1,0.505351,0,0.494649
1,1,0.502163,0,0.497837
1,1,0.534101,0,0.465899
1,1,0.513588,0,0.486412
1,1,0.605903,0,0.394097
1,1,0.547758,0,0.452242
1,1,0.604210,0,0.395790
1,1,0.522633,0,0.477367
1,1,0.505351,0,0.494649
1,1,0.539732,0,0.460268
1,0,0.576243,1,0.423757
1,1,0.515527,0,0.484473
1,1,0.537665,0,0.462335
1,1,0.518017,0,0.481983
1,1,0.613866,0,0.386134
1,1,0.509715,0,0.490285
1,0,0.504180,1,0.495820
1,1,0.528112,0,0.471888
1,0,0.511040,1,0.488960
1,1,0.505155,0,0.494845
1,1,0.505351,0,0.494649
1,1,0.515064,0,0.484936
1,1,0.542355,0,0.457645
1,1,0.523268,0,0.476732
1,1,0.524352,0,0.475648
1,1,0.575174,0,0.424826
1,0,0.511022,1,0.488978
1,1,0.521616,0,0.478384
1,0,0.521517,1,0.478483
1,1,0.535650,0,0.464350
1,1,0.505351,0,0.494649
1,1,0.534079,0,0.465921
1,1,0.544919,0,0.455081
1,1,0.517633,0,0.482367
1,0,0.518551,1,0.481449
1,1,0.504195,0,0.495805
1,1,0.527194,0,0.472806
1,0,0.520590,1,0.479410
1,1,0.514330,0,0.485670
1,1,0.541909,0,0.458091
1,0,0.589957,1,0.410043
1,0,1.000000,1,0.000000
1,0,0.504180,1,0.495820
1,0,0.536017,1,0.463983
1,1,0.514361,0,0.485639
1,1,0.509333,0,0.490667
1,1,0.504195,0,0.495805
1,1,0.613866,0,0.386134
1,1,0.522406,0,0.477594
1,1,0.575174,0,0.424826
1,1,0.517369,0,0.482631
1,1,0.514457,0,0.485543
1,1,0.504246,0,0.495754
1,1,0.505870,0,0.494130
1,1,0.560396,0,0.439604
1,0,0.503389,1,0.496611
1,1,0.530164,0,0.469836
1,1,0.579704,0,0.420296
1,1,0.509175,0,0.490825
1,1,0.508089,0,0.491911
1,1,0.515228,0,0.484772
1,0,1.000000,1,0.000000
1,0,0.542329,1,0.457671
1,0,0.541368,1,0.458632
1,0,1.000000,1,0.000000
1,1,0.510440,0,0.489560
1,1,0.535973,0,0.464027
1,0,0.512898,1,0.487102
1,1,0.517149,0,0.482851
1,0,0.504928,1,0.495072
1,0,0.510830,1,0.489170
1,0,1.000000,1,0.000000
1,1,0.512220,0,0.487780
1,1,0.590848,0,0.409152
1,1,0.509329,0,0.490671
1,0,0.508865,1,0.491135
1,1,0.517939,0,0.482061
1,1,0.501265,0,0.498735
1,0,0.520749,1,0.479251
1,0,0.520285,1,0.479715
1,0,0.589957,1,0.410043
1,1,0.594956,0,0.405044
1,1,0.518408,0,0.481592
1,1,0.575574,0,0.424426
1,1,0.605903,0,0.394097
1,0,0.518163,1,0.481837
1,1,0.511895,0,0.488105
1,1,0.501114,0,0.498886
1,1,0.507698,0,0.492302
1,1,0.501460,0,0.498540
1,1,0.548934,0,0.451066
1,0,1.000000,1,0.000000
1,1,0.508826,0,0.491174
1,1,0.515154,0,0.484846
1,1,0.520813,0,0.479187
1,1,0.516961,0,0.483039
1,1,0.510067,0,0.489933
1,1,0.511954,0,0.488046
1,1,0.500834,0,0.499166
1,1,0.537063,0,0.462937
1,1,0.509715,0,0.490285
1,1,0.508183,0,0.491817
1,0,0.505126,1,0.494874
1,1,0.514233,0,0.485767
1,1,0.515102,0,0.484898
1,0,0.507241,1,0.492759
1,1,0.504454,0,0.495546
1,1,0.502572,0,0.497428
1,1,0.521192,0,0.478808
1,0,0.504431,1,0.495569
1,1,0.539939,0,0.460061
1,1,0.513597,0,0.486403
1,1,0.515931,0,0.484069
1,1,0.532586,0,0.467414
1,1,0.513014,0,0.486986
1,0,0.507506,1,0.492494
1,0,0.529533,1,0.470467
1,1,0.532250,0,0.467750
1,1,0.518641,0,0.481359
1,1,0.533943,0,0.466057
1,1,0.544971,0,0.455029
1,0,0.521711,1,0.478289
1,1,0.558201,0,0.441799
1,1,0.500770,0,0.499230
1,1,0.514361,0,0.485639
1,0,0.528334,1,0.471666
1,0,1.000000,1,0.000000
1,0,0.560784,1,0.439216
1,1,0.527464,0,0.472536
1,1,0.513166,0,0.486834
1,1,0.509715,0,0.490285
1,0,1.000000,1,0.000000
1,1,0.600122,0,0.399878
1,1,0.506822,0,0.493178
1,1,0.518914,0,0.481086
1,1,0.536979,0,0.463021
1,0,0.508194,1,0.491806
1,1,0.510471,0,0.489529
1,0,0.507241,1,0.492759
1,0,0.591846,1,0.408154
1,1,0.584788,0,0.415212
1,1,0.568362,0,0.431638
1,0,0.507801,1,0.492199
1,0,0.506954,1,0.493046
1,0,0.511988,1,0.488012
1,0,0.564395,1,0.435605
1,1,0.555240,0,0.444760
1,1,0.514123,0,0.485877
1,0,0.514021,1,0.485979
1,0,0.501616,1,0.498384
1,0,0.551203,1,0.448797
1,0,0.508969,1,0.491031
1,1,0.613866,0,0.386134
1,1,0.549777,0,0.450223
1,1,0.514361,0,0.485639
1,1,0.513960,0,0.486040
1,1,0.515072,0,0.484928
1,1,0.613866,0,0.386134
1,1,0.505363,0,0.494637
1,1,0.539939,0,0.460061
1,0,0.533302,1,0.466698
1,1,0.524039,0,0.475961
1,0,0.500530,1,0.499470
1,1,0.614701,0,0.385299
1,1,0.577461,0,0.422539
1,1,0.509586,0,0.490414
1,1,0.511112,0,0.488888
1,1,0.522508,0,0.477492
1,1,0.508625,0,0.491375
1,1,0.514654,0,0.485346
1,1,0.535902,0,0.464098
1,1,0.500950,0,0.499050
1,1,0.507418,0,0.492582
1,0,0.528442,1,0.471558
1,0,0.518529,1,0.481471
1,1,0.536078,0,0.463922
1,1,0.533564,0,0.466436
1,1,0.508826,0,0.491174
1,1,0.512220,0,0.487780
1,1,0.507748,0,0.492252
1,1,0.522695,0,0.477305
1,0,0.525111,1,0.474889
1,1,0.532710,0,0.467290
1,0,1.000000,1,0.000000
1,0,0.558251,1,0.441749
1,0,0.500999,1,0.499001
1,0,0.503780,1,0.496220
1,0,0.603007,1,0.396993
1,1,0.530637,0,0.469363
1,1,0.506693,0,0.493307
1,0,0.536018,1,0.463982
1,1,0.508826,0,0.491174
1,1,0.511112,0,0.488888
1,1,0.507916,0,0.492084
1,1,0.544962,0,0.455038
1,1,0.522508,0,0.477492
1,1,0.514457,0,0.485543
1,0,0.507241,1,0.492759
1,0,0.505337,1,0.494663
1,0,0.589957,1,0.410043
1,0,0.519858,1,0.480142
1,0,0.534637,1,0.465363
1,1,0.510471,0,0.489529
1,0,0.577539,1,0.422461
1,0,0.930898,1,0.069102
1,1,0.522508,0,0.477492
1,0,0.506539,1,0.493461
1,0,0.503095,1,0.496905
1,1,0.539939,0,0.460061
1,1,0.516614,0,0.483386
1,1,0.510471,0,0.489529
1,1,0.528253,0,0.471747
1,0,0.504180,1,0.495820
1,1,0.518006,0,0.481994
1,1,0.500770,0,0.499230
1,1,0.510124,0,0.489876
1,0,0.508114,1,0.491886
1,1,0.515102,0,0.484898
1,0,0.524725,1,0.475275
1,1,0.539939,0,0.460061
1,1,0.524109,0,0.475891
1,0,0.526959,1,0.473041
1,1,0.501131,0,0.498869
1,1,0.502572,0,0.497428
1,1,0.519736,0,0.480264
1,1,0.502805,0,0.497195
1,0,0.501182,1,0.498818
1,1,0.542076,0,0.457924
1,1,0.558201,0,0.441799
1,0,0.508053,1,0.491947
1,1,0.505896,0,0.494104
1,0,0.563319,1,0.436681
1,0,0.537768,1,0.462232
1,1,0.670403,0,0.329597
1,1,0.615878,0,0.384122
1,1,0.504246,0,0.495754
1,1,0.520293,0,0.479707
1,0,0.552806,1,0.447194
1,1,0.530081,0,0.469919
1,0,0.519260,1,0.480740
1,1,0.531009,0,0.468991
1,1,0.500770,0,0.499230
1,1,0.537315,0,0.462685
1,1,0.522508,0,0.477492
1,1,0.536006,0,0.463994
1,0,0.560784,1,0.439216
1,1,0.516068,0,0.483932
1,1,0.519195,0,0.480805
1,1,0.544971,0,0.455029
1,1,0.514893,0,0.485107
1,1,0.548302,0,0.451698
1,1,0.501475,0,0.498525
1,0,0.501616,1,0.498384
1,0,1.000000,1,0.000000
1,0,1.000000,1,0.000000
1,0,0.509454,1,0.490546
1,1,0.532377,0,0.467623
1,0,0.504546,1,0.495454
1,1,0.507226,0,0.492774
1,1,0.515517,0,0.484483
1,1,0.521306,0,0.478694
1,1,0.559160,0,0.440840
1,1,0.533206,0,0.466794
1,1,0.515994,0,0.484006
1,1,0.523974,0,0.476026
1,0,0.521234,1,0.478766
1,1,0.516742,0,0.483258
1,0,0.548422,1,0.451578
1,0,0.512131,1,0.487869
1,0,1.000000,1,0.000000
1,0,0.508330,1,0.491670
1,1,0.500770,0,0.499230
1,0,0.506921,1,0.493079
1,0,0.632380,1,0.367620
1,1,0.613866,0,0.386134
1,1,0.540882,0,0.459118
1,1,0.549486,0,0.450514
1,1,0.515931,0,0.484069
1,0,0.603007,1,0.396993
1,0,0.500999,1,0.499001
1,1,0.513651,0,0.486349
1,1,0.521616,0,0.478384
1,0,0.505126,1,0.494874
1,0,0.587307,1,0.412693
1,1,0.519633,0,0.480367
1,1,0.570270,0,0.429730
1,1,0.509715,0,0.490285
1,0,1.000000,1,0.000000
1,0,0.515649,1,0.484351
1,0,0.558251,1,0.441749
1,0,0.500227,1,0.499773
1,1,0.513145,0,0.486855
1,0,0.503095,1,0.496905
1,0,0.504965,1,0.495035
1,1,0.649771,0,0.350229
1,1,0.524308,0,0.475692
1,0,0.512898,1,0.487102
1,1,0.505351,0,0.494649
1,0,0.519182,1,0.480818
1,1,0.512547,0,0.487453
1,1,0.513166,0,0.486834
1,1,0.548302,0,0.451698
1,1,0.535973,0,0.464027
1,1,0.514642,0,0.485358
1,1,0.512547,0,0.487453
1,0,1.000000,1,0.000000
1,0,1.000000,1,0.000000
1,1,0.517286,0,0.482714
1,1,0.519195,0,0.480805
1,0,0.617120,1,0.382880
1,1,0.533657,0,0.466343
1,1,0.539438,0,0.460562
1,1,0.512123,0,0.487877
1,1,0.534362,0,0.465638
1,1,0.532146,0,0.467854
1,1,0.515064,0,0.484936
1,0,0.502769,1,0.497231
1,1,0.504318,0,0.495682
1,0,0.521587,1,0.478413
1,0,0.501616,1,0.498384
1,1,0.500770,0,0.499230
1,0,1.000000,1,0.000000
1,1,0.519195,0,0.480805
1,0,0.501348,1,0.498652
1,0,0.507241,1,0.492759
1,1,0.568501,0,0.431499
1,1,0.522752,0,0.477248
1,1,0.516812,0,0.483188
1,1,0.507616,0,0.492384
1,0,0.667416,1,0.332584
1,1,0.507568,0,0.492432
1,1,0.505926,0,0.494074
1,1,0.509765,0,0.490235
1,1,0.648960,0,0.351040
1,0,0.535024,1,0.464976
1,1,0.541179,0,0.458821
1,1,0.511239,0,0.488761
1,1,0.534362,0,0.465638
1,0,0.507241,1,0.492759
1,0,1.000000,1,0.000000
1,1,0.510563,0,0.489437
1,1,0.509715,0,0.490285
1,1,0.503605,0,0.496395
1,1,0.532146,0,0.467854
1,1,0.523494,0,0.476506
1,0,0.506730,1,0.493270
1,1,0.551732,0,0.448268
1,0,0.506589,1,0.493411
1,0,0.553524,1,0.446476
1,1,0.507418,0,0.492582
1,1,0.590848,0,0.409152
1,0,0.506060,1,0.493940
1,1,0.510507,0,0.489493
1,1,0.503281,0,0.496719
1,1,0.515824,0,0.484176
1,1,0.508625,0,0.491375
1,1,0.504308,0,0.495692
1,1,0.513388,0,0.486612
1,1,0.501508,0,0.498492
1,0,0.524650,1,0.475350
1,1,0.506693,0,0.493307
1,1,0.552567,0,0.447433
1,0,1.000000,1,0.000000
1,0,0.512898,1,0.487102
1,1,0.528411,0,0.471589
1,1,0.525493,0,0.474507
1,0,0.508970,1,0.491030
1,0,0.501469,1,0.498531
1,1,0.510471,0,0.489529
1,0,0.549441,1,0.450559
1,1,0.505090,0,0.494910
1,1,0.502874,0,0.497126
1,1,0.516045,0,0.483955
1,0,0.518519,1,0.481481
1,1,0.514893,0,0.485107
1,1,0.523719,0,0.476281
1,1,0.510605,0,0.489395
1,1,0.648960,0,0.351040
1,1,0.515397,0,0.484603
1,1,0.516698,0,0.483302
1,0,0.500999,1,0.499001
1,0,0.509239,1,0.490761
1,1,0.513941,0,0.486059
1,1,0.541684,0,0.458316
1,0,0.531829,1,0.468171
1,1,0.559160,0,0.440840
1,1,0.514361,0,0.485639
1,0,0.521101,1,0.478899
1,0,0.500707,1,0.499293
1,1,0.526995,0,0.473005
1,0,0.501217,1,0.498783
1,1,0.553172,0,0.446828
1,0,0.617120,1,0.382880
1,1,0.537063,0,0.462937
1,1,0.501634,0,0.498366
1,1,0.514556,0,0.485444
1,0,0.636189,1,0.363811
1,1,0.529866,0,0.470134
1,1,0.515102,0,0.484898
1,0,0.505825,1,0.494175
1,0,0.548221,1,0.451779
1,0,1.000000,1,0.000000
1,1,0.563419,0,0.436581
1,1,0.527861,0,0.472139
1,1,0.535650,0,0.464350
1,1,0.511895,0,0.488105
1,1,0.527464,0,0.472536
1,1,0.509329,0,0.490671
1,1,0.524550,0,0.475450
1,1,0.534882,0,0.465118
1,1,0.534362,0,0.465638
1,0,0.617120,1,0.382880
1,1,0.532395,0,0.467605
1,1,0.510471,0,0.489529
1,1,0.505163,0,0.494837
1,1,0.512714,0,0.487286
1,1,0.507418,0,0.492582
1,0,0.535024,1,0.464976
1,1,0.604210,0,0.395790
1,0,1.000000,1,0.000000
1,0,0.558251,1,0.441749
1,1,0.530896,0,0.469104
1,1,0.539314,0,0.460686
1,1,0.548275,0,0.451725
1,0,0.519260,1,0.480740
1,0,0.535024,1,0.464976
1,1,0.522508,0,0.477492
1,1,0.533651,0,0.466349
1,0,0.506503,1,0.493497
1,0,1.000000,1,0.000000
1,1,0.553767,0,0.446233
1,0,0.520145,1,0.479855
1,0,0.535024,1,0.464976
1,1,0.511939,0,0.488061
1,0,1.000000,1,0.000000
1,1,0.512902,0,0.487098
1,0,0.529815,1,0.470185
1,0,0.514992,1,0.485008
1,1,0.515102,0,0.484898
1,0,0.500116,1,0.499884
1,0,0.510390,1,0.489610
1,0,0.513756,1,0.486244
1,0,0.509716,1,0.490284
1,1,0.508261,0,0.491739
1,1,0.507521,0,0.492479
1,1,0.523333,0,0.476667
1,1,0.541222,0,0.458778
1,0,0.558251,1,0.441749
1,1,0.735821,0,0.264179
1,1,0.549278,0,0.450722
1,1,0.508625,0,0.491375
1,1,0.532250,0,0.467750
1,1,0.505351,0,0.494649
1,1,0.529938,0,0.470062
1,0,0.506653,1,0.493347
1,1,0.533657,0,0.466343
1,0,0.524650,1,0.475350
1,1,0.541028,0,0.458972
1,0,0.521101,1,0.478899
1,1,0.518096,0,0.481904
1,1,0.517393,0,0.482607
1,1,0.576598,0,0.423402
1,1,0.505826,0,0.494174
1,1,0.517179,0,0.482821
1,1,0.516045,0,0.483955
1,1,0.515252,0,0.484748
1,0,0.541368,1,0.458632
1,0,0.508970,1,0.491030
1,1,0.522508,0,0.477492
1,1,0.508888,0,0.491112
1,1,0.602551,0,0.397449
1,1,0.517149,0,0.482851
1,0,0.627423,1,0.372577
1,1,0.507825,0,0.492175
1,1,0.527486,0,0.472514
1,1,0.512902,0,0.487098
1,0,0.542250,1,0.457750
1,1,0.524096,0,0.475904
1,1,0.521051,0,0.478949
1,0,0.522851,1,0.477149
1,0,0.513444,1,0.486556
1,0,1.000000,1,0.000000
1,1,0.514995,0,0.485005
1,1,0.502169,0,0.497831
1,1,0.501433,0,0.498567
1,1,0.500770,0,0.499230
1,1,0.547597,0,0.452403
1,1,0.548275,0,0.451725
1,0,0.503780,1,0.496220
1,1,0.604210,0,0.395790
1,1,0.500201,0,0.499799
1,0,0.545513,1,0.454487
1,0,0.506343,1,0.493657
1,1,0.537063,0,0.462937
1,0,0.522680,1,0.477320
1,1,0.508675,0,0.491325
1,1,0.515931,0,0.484069
1,1,0.546104,0,0.453896
1,1,0.504965,0,0.495035
1,1,0.508602,0,0.491398
1,1,0.508826,0,0.491174
1,1,0.506500,0,0.493500
1,1,0.508826,0,0.491174
1,0,0.531632,1,0.468368
1,0,0.563319,1,0.436681
1,1,0.516853,0,0.483147
1,1,0.570919,0,0.429081
1,0,0.504180,1,0.495820
1,1,0.527168,0,0.472832
1,1,0.533560,0,0.466440
1,0,1.000000,1,0.000000
1,0,0.506503,1,0.493497
1,0,0.515135,1,0.484865
1,0,0.515258,1,0.484742
1,0,0.540021,1,0.459979
1,0,0.506539,1,0.493461
1,1,0.605903,0,0.394097
1,1,0.522508,0,0.477492
1,0,0.518656,1,0.481344
1,1,0.648960,0,0.351040
1,1,0.532377,0,0.467623
1,1,0.533556,0,0.466444
1,1,0.515931,0,0.484069
1,1,0.515931,0,0.484069
1,1,0.532710,0,0.467290
1,1,0.522161,0,0.477839
1,1,0.508625,0,0.491375
1,0,0.500549,1,0.499451
1,0,0.541368,1,0.458632
1,1,0.525009,0,0.474991
1,1,0.514692,0,0.485308
1,1,0.513274,0,0.486726
1,0,1.000000,1,0.000000
1,1,0.523436,0,0.476564
1,0,1.000000,1,0.000000
1,1,0.502458,0,0.497542
1,1,0.554384,0,0.445616
1,1,0.512220,0,0.487780
1,1,0.558798,0,0.441202
1,0,1.000000,1,0.000000
1,1,0.516640,0,0.483360
1,0,0.504180,1,0.495820
1,1,0.515110,0,0.484890
1,1,0.526629,0,0.473371
1,0,0.654485,1,0.345515
1,1,0.513998,0,0.486002
1,1,0.509715,0,0.490285
1,0,0.511923,1,0.488077
1,1,0.515102,0,0.484898
1,0,0.514328,1,0.485672
1,1,0.517827,0,0.482173
1,1,0.518381,0,0.481619
1,1,0.520980,0,0.479020
1,0,0.522977,1,0.477023
1,1,0.512220,0,0.487780
1,1,0.513644,0,0.486356
1,0,1.000000,1,0.000000
1,1,0.516178,0,0.483822
1,1,0.543710,0,0.456290
1,1,0.517179,0,0.482821
1,0,0.504857,1,0.495143
1,1,0.508826,0,0.491174
1,1,0.548275,0,0.451725
1,1,0.528253,0,0.471747
1,0,0.531996,1,0.468004
1,0,0.502919,1,0.497081
1,1,0.514457,0,0.485543
1,0,0.501603,1,0.498397
1,0,0.512194,1,0.487806
1,0,0.567009,1,0.432991
1,0,0.532994,1,0.467006
1,1,0.648960,0,0.351040
1,1,0.520777,0,0.479223
1,1,0.516410,0,0.483590
1,1,0.510471,0,0.489529
1,1,0.543409,0,0.456591
1,0,1.000000,1,0.000000
1,1,0.664716,0,0.335284
1,0,0.512194,1,0.487806
1,1,0.501345,0,0.498655
1,1,0.568362,0,0.431638
1,1,0.522508,0,0.477492
1,1,0.521383,0,0.478617
1,1,0.576598,0,0.423402
1,0,1.000000,1,0.000000
1,1,0.509462,0,0.490538
1,1,0.537063,0,0.462937
1,1,0.500770,0,0.499230
1,1,0.519691,0,0.480309
1,1,0.509715,0,0.490285
1,0,1.000000,1,0.000000
1,1,0.544389,0,0.455611
1,1,0.514893,0,0.485107
1,1,0.517832,0,0.482168
1,1,0.520414,0,0.479586
1,0,1.000000,1,0.000000
1,0,1.000000,1,0.000000
1,1,0.533081,0,0.466919
1,1,0.510428,0,0.489572
1,0,0.586864,1,0.413136
1,1,0.563675,0,0.436325
1,0,0.501324,1,0.498676
1,0,1.000000,1,0.000000
1,1,0.560396,0,0.439604
1,0,0.521863,1,0.478137
1,0,0.518656,1,0.481344
1,1,0.544971,0,0.455029
1,0,0.520035,1,0.479965
1,0,0.531996,1,0.468004
1,0,0.550615,1,0.449385
1,1,0.516172,0,0.483828
1,0,1.000000,1,0.000000
1,0,0.538297,1,0.461703
1,1,0.508748,0,0.491252
1,1,0.526207,0,0.473793
1,1,0.515102,0,0.484898
1,1,0.513306,0,0.486694
1,1,0.613866,0,0.386134
1,0,1.000000,1,0.000000
1,1,0.532710,0,0.467290
1,0,0.506060,1,0.493940
1,1,0.510376,0,0.489624
1,1,0.531644,0,0.468356
1,1,0.536037,0,0.463963
1,0,0.504114,1,0.495886
1,1,0.510471,0,0.489529
1,1,0.520777,0,0.479223
1,1,0.517125,0,0.482875
1,1,0.514361,0,0.485639
1,1,0.512220,0,0.487780
1,0,0.516256,1,0.483744
1,1,0.505090,0,0.494910
1,1,0.563675,0,0.436325
1,1,0.568654,0,0.431346
1,1,0.553731,0,0.446269
1,1,0.534587,0,0.465413
1,1,0.507616,0,0.492384
1,1,0.505826,0,0.494174
1,1,0.509238,0,0.490762
1,1,0.524962,0,0.475038
1,1,0.514646,0,0.485354
1,0,0.617120,1,0.382880
1,1,0.541222,0,0.458778
1,0,0.524628,1,0.475372
1,1,0.537589,0,0.462411
1,0,0.554155,1,0.445845
1,0,0.505630,1,0.494370
1,0,0.539459,1,0.460541
1,1,0.504195,0,0.495805
