y,y_pred,y_pred_prob,,
1,1,0.680381,0,0.319619
1,0,1.000000,1,0.000000
1,1,0.511854,0,0.488146
1,1,0.513857,0,0.486143
1,1,0.526806,0,0.473194
1,0,0.502174,1,0.497826
1,1,0.543522,0,0.456478
1,0,0.574027,1,0.425973
1,0,0.594579,1,0.405421
1,1,0.535271,0,0.464729
1,1,0.577413,0,0.422587
1,0,0.502174,1,0.497826
1,0,0.535037,1,0.464963
1,0,0.502138,1,0.497862
1,1,0.550416,0,0.449584
1,1,0.577476,0,0.422524
1,1,0.533554,0,0.466446
1,1,0.526363,0,0.473637
1,1,0.558237,0,0.441763
1,0,0.630827,1,0.369173
1,1,0.618530,0,0.381470
1,1,0.517279,0,0.482721
1,0,0.502994,1,0.497006
1,1,0.517281,0,0.482719
1,0,1.000000,1,0.000000
1,1,0.530814,0,0.469186
1,1,0.509213,0,0.490787
1,0,0.561888,1,0.438112
1,1,0.517281,0,0.482719
1,1,0.552027,0,0.447973
1,1,0.528411,0,0.471589
1,1,0.505822,0,0.494178
1,1,0.515440,0,0.484560
1,1,0.553544,0,0.446456
1,1,0.519138,0,0.480862
1,1,0.561578,0,0.438422
1,1,0.534463,0,0.465537
1,1,0.513180,0,0.486820
1,1,0.535907,0,0.464093
1,0,0.529227,1,0.470773
1,1,0.518954,0,0.481046
1,0,1.000000,1,0.000000
1,1,0.552027,0,0.447973
1,1,0.523152,0,0.476848
1,0,0.527927,1,0.472073
1,0,0.508660,1,0.491340
1,0,1.000000,1,0.000000
1,0,0.552283,1,0.447717
1,1,0.531686,0,0.468314
1,0,1.000000,1,0.000000
1,1,0.539045,0,0.460955
1,1,0.507528,0,0.492472
1,1,0.548880,0,0.451120
1,0,0.516029,1,0.483971
1,1,0.520062,0,0.479938
1,1,0.520664,0,0.479336
1,1,0.537538,0,0.462462
1,1,0.535907,0,0.464093
1,1,0.513189,0,0.486811
1,1,0.507668,0,0.492332
1,0,0.502552,1,0.497448
1,0,1.000000,1,0.000000
1,1,0.509875,0,0.490125
1,1,0.694717,0,0.305283
1,1,0.544778,0,0.455222
1,0,0.546352,1,0.453648
1,1,0.513462,0,0.486538
1,0,0.502910,1,0.497090
1,0,1.000000,1,0.000000
1,0,0.506042,1,0.493958
1,0,0.535037,1,0.464963
1,1,0.505247,0,0.494753
1,0,0.630827,1,0.369173
1,1,0.658580,0,0.341420
1,1,0.532627,0,0.467373
1,1,0.533353,0,0.466647
1,1,0.513627,0,0.486373
1,0,0.618386,1,0.381614
1,1,0.553309,0,0.446691
1,0,0.617300,1,0.382700
1,0,0.535455,1,0.464545
1,1,0.558237,0,0.441763
1,0,0.507385,1,0.492615
1,1,0.533478,0,0.466522
1,1,0.536593,0,0.463407
1,0,1.000000,1,0.000000
1,0,0.546352,1,0.453648
1,1,0.530804,0,0.469196
1,0,1.000000,1,0.000000
1,1,0.511363,0,0.488637
1,1,0.545595,0,0.454405
1,0,0.615868,1,0.384132
1,0,0.500911,1,0.499089
1,1,0.521759,0,0.478241
1,0,0.630827,1,0.369173
1,1,0.527745,0,0.472255
1,0,0.501308,1,0.498692
1,0,0.501071,1,0.498929
1,0,1.000000,1,0.000000
1,1,0.500219,0,0.499781
1,1,0.514585,0,0.485415
1,1,0.505703,0,0.494297
1,1,0.541515,0,0.458485
1,1,0.540810,0,0.459190
1,1,0.537238,0,0.462762
1,1,0.518608,0,0.481392
1,1,0.524716,0,0.475284
1,0,0.641291,1,0.358709
1,1,0.520328,0,0.479672
1,0,0.528224,1,0.471776
1,1,0.543522,0,0.456478
1,1,0.547348,0,0.452652
1,0,0.500358,1,0.499642
1,0,0.502174,1,0.497826
1,0,0.710681,1,0.289319
1,1,0.564464,0,0.435536
1,1,0.520664,0,0.479336
1,1,0.521983,0,0.478017
1,1,0.519138,0,0.480862
1,0,1.000000,1,0.000000
1,0,0.506256,1,0.493744
1,0,1.000000,1,0.000000
1,1,0.524672,0,0.475328
1,0,0.595777,1,0.404223
1,1,0.527040,0,0.472960
1,1,0.543992,0,0.456008
1,1,0.548159,0,0.451841
1,1,0.552027,0,0.447973
1,1,0.680381,0,0.319619
1,1,0.511557,0,0.488443
1,1,0.523896,0,0.476104
1,1,0.543992,0,0.456008
1,1,0.527515,0,0.472485
1,1,0.774951,0,0.225049
1,1,0.553309,0,0.446691
1,0,0.641291,1,0.358709
1,1,0.526363,0,0.473637
1,1,0.539639,0,0.460361
1,0,0.618386,1,0.381614
1,1,0.842496,0,0.157504
1,0,1.000000,1,0.000000
1,1,0.532827,0,0.467173
1,1,0.520395,0,0.479605
1,0,1.000000,1,0.000000
1,1,0.530814,0,0.469186
1,1,0.514380,0,0.485620
1,1,0.553116,0,0.446884
1,1,0.502304,0,0.497696
1,1,0.509213,0,0.490787
1,0,0.549948,1,0.450052
1,1,0.514721,0,0.485279
1,1,0.529535,0,0.470465
1,0,0.514093,1,0.485907
1,1,0.673158,0,0.326842
1,1,0.552659,0,0.447341
1,0,0.530770,1,0.469230
1,0,0.546401,1,0.453599
1,1,0.526637,0,0.473363
1,1,0.544778,0,0.455222
1,1,0.532878,0,0.467122
1,1,0.503934,0,0.496066
1,0,0.574194,1,0.425806
1,0,0.630827,1,0.369173
1,1,0.568465,0,0.431535
1,1,0.535907,0,0.464093
1,1,0.536184,0,0.463816
1,0,1.000000,1,0.000000
1,1,0.658580,0,0.341420
1,0,0.502552,1,0.497448
1,1,0.505342,0,0.494658
1,1,0.519738,0,0.480262
1,1,0.529535,0,0.470465
1,0,0.525838,1,0.474162
1,1,0.600769,0,0.399231
1,1,0.543992,0,0.456008
1,1,0.680381,0,0.319619
1,0,1.000000,1,0.000000
1,1,0.520128,0,0.479872
1,1,0.538443,0,0.461557
1,0,1.000000,1,0.000000
1,1,0.508093,0,0.491907
1,1,0.558962,0,0.441038
1,1,0.545454,0,0.454546
1,1,0.527486,0,0.472514
1,1,0.554710,0,0.445290
1,1,0.543992,0,0.456008
1,1,0.540161,0,0.459839
1,1,0.522761,0,0.477239
1,1,0.514601,0,0.485399
1,1,0.504668,0,0.495332
1,0,0.518411,1,0.481589
1,1,0.500553,0,0.499447
1,0,0.502552,1,0.497448
1,1,0.711860,0,0.288140
1,0,0.521915,1,0.478085
1,1,0.535907,0,0.464093
1,1,0.518608,0,0.481392
1,1,0.527733,0,0.472267
1,1,0.678406,0,0.321594
1,1,0.513462,0,0.486538
1,1,0.527545,0,0.472455
1,1,0.537238,0,0.462762
1,0,0.578278,1,0.421722
1,0,1.000000,1,0.000000
1,1,0.626339,0,0.373661
1,1,0.544778,0,0.455222
1,1,0.517281,0,0.482719
1,0,1.000000,1,0.000000
1,0,0.555649,1,0.444351
1,1,0.576262,0,0.423738
1,1,0.625727,0,0.374273
1,1,0.667524,0,0.332476
1,1,0.518608,0,0.481392
1,1,0.523157,0,0.476843
1,0,0.630827,1,0.369173
1,1,0.518508,0,0.481492
1,1,0.680381,0,0.319619
1,1,0.527733,0,0.472267
1,0,1.000000,1,0.000000
1,1,0.660024,0,0.339976
1,0,0.543692,1,0.456308
1,1,0.555151,0,0.444849
1,0,0.710681,1,0.289319
1,1,0.540632,0,0.459368
1,1,0.519158,0,0.480842
1,1,0.542466,0,0.457534
1,1,0.534627,0,0.465373
1,0,0.526248,1,0.473752
1,1,0.512729,0,0.487271
1,0,0.565956,1,0.434044
1,1,0.654928,0,0.345072
1,1,0.509497,0,0.490503
1,0,0.505889,1,0.494111
1,0,0.571720,1,0.428280
1,1,0.568863,0,0.431137
1,0,0.503369,1,0.496631
1,1,0.544823,0,0.455177
1,1,0.528250,0,0.471750
1,1,0.530526,0,0.469474
1,1,0.513641,0,0.486359
1,0,0.710681,1,0.289319
1,1,0.523018,0,0.476982
1,0,0.710681,1,0.289319
1,0,0.563446,1,0.436554
1,1,0.523935,0,0.476065
1,0,0.525021,1,0.474979
1,1,0.501908,0,0.498092
1,1,0.529202,0,0.470798
1,1,0.536273,0,0.463727
1,1,0.554852,0,0.445148
1,1,0.510479,0,0.489521
1,1,0.554710,0,0.445290
1,1,0.530814,0,0.469186
1,1,0.542466,0,0.457534
1,1,0.524619,0,0.475381
1,0,0.528224,1,0.471776
1,0,1.000000,1,0.000000
1,1,0.663159,0,0.336841
1,0,0.505889,1,0.494111
1,1,0.515440,0,0.484560
1,0,0.538072,1,0.461928
1,1,0.530533,0,0.469467
1,1,0.557365,0,0.442635
1,1,0.513699,0,0.486301
1,1,0.507647,0,0.492353
1,0,0.505889,1,0.494111
1,0,1.000000,1,0.000000
1,1,0.561894,0,0.438106
1,1,0.528918,0,0.471082
1,1,0.510445,0,0.489555
1,1,0.500522,0,0.499478
1,1,0.692751,0,0.307249
1,0,0.503369,1,0.496631
1,1,0.511363,0,0.488637
1,1,0.529598,0,0.470402
1,1,0.512954,0,0.487046
1,1,0.529239,0,0.470761
1,1,0.517132,0,0.482868
1,1,0.678406,0,0.321594
1,1,0.557612,0,0.442388
1,1,0.528191,0,0.471809
1,1,0.553351,0,0.446649
1,0,0.501610,1,0.498390
1,1,0.524240,0,0.475760
1,1,0.513031,0,0.486969
1,0,0.630827,1,0.369173
1,1,0.527116,0,0.472884
1,0,0.710681,1,0.289319
1,1,0.532614,0,0.467386
1,0,0.505889,1,0.494111
1,1,0.774951,0,0.225049
1,1,0.527733,0,0.472267
1,1,0.537204,0,0.462796
1,1,0.561281,0,0.438719
1,0,0.501798,1,0.498202
1,0,0.735901,1,0.264099
1,1,0.582753,0,0.417247
1,1,0.529535,0,0.470465
1,1,0.536589,0,0.463411
1,1,0.552027,0,0.447973
1,0,0.560748,1,0.439252
1,0,0.662037,1,0.337963
1,1,0.541746,0,0.458254
1,1,0.547348,0,0.452652
1,1,0.588729,0,0.411271
1,1,0.562526,0,0.437474
1,0,0.522349,1,0.477651
1,1,0.572034,0,0.427966
1,1,0.525186,0,0.474814
1,0,1.000000,1,0.000000
1,0,0.503369,1,0.496631
1,1,0.518608,0,0.481392
1,1,0.527038,0,0.472962
1,1,0.506524,0,0.493476
1,1,0.614131,0,0.385869
1,1,0.605007,0,0.394993
1,1,0.711860,0,0.288140
1,0,0.503369,1,0.496631
1,0,0.532185,1,0.467815
1,0,0.511156,1,0.488844
1,0,0.502560,1,0.497440
1,1,0.530077,0,0.469923
1,1,0.521244,0,0.478756
1,1,0.527545,0,0.472455
1,1,0.542600,0,0.457400
1,1,0.503715,0,0.496285
1,1,0.515310,0,0.484690
1,1,0.523069,0,0.476931
1,1,0.523152,0,0.476848
1,1,0.527733,0,0.472267
1,1,0.552972,0,0.447028
1,1,0.512837,0,0.487163
1,1,0.512301,0,0.487699
1,1,0.561054,0,0.438946
1,0,0.641291,1,0.358709
1,0,1.000000,1,0.000000
1,1,0.519138,0,0.480862
1,1,0.536426,0,0.463574
1,1,0.522429,0,0.477571
1,0,0.618386,1,0.381614
1,1,0.519158,0,0.480842
1,1,0.567364,0,0.432636
1,1,0.553351,0,0.446649
1,1,0.514716,0,0.485284
1,1,0.510978,0,0.489022
1,0,0.523414,1,0.476586
1,1,0.527932,0,0.472068
1,1,0.523152,0,0.476848
1,1,0.528530,0,0.471470
1,1,0.667524,0,0.332476
1,0,1.000000,1,0.000000
1,1,0.520128,0,0.479872
1,1,0.502069,0,0.497931
1,1,0.507043,0,0.492957
1,0,1.000000,1,0.000000
1,1,0.598373,0,0.401627
1,0,0.509012,1,0.490988
1,1,0.546444,0,0.453556
1,1,0.520753,0,0.479247
1,0,1.000000,1,0.000000
1,1,0.525405,0,0.474595
1,1,0.529083,0,0.470917
1,1,0.516688,0,0.483312
1,1,0.510326,0,0.489674
1,0,0.513338,1,0.486662
1,1,0.535086,0,0.464914
1,1,0.552077,0,0.447923
1,1,0.558962,0,0.441038
1,0,0.630827,1,0.369173
1,1,0.517837,0,0.482163
1,1,0.530674,0,0.469326
1,0,0.525838,1,0.474162
1,1,0.519138,0,0.480862
1,0,0.512861,1,0.487139
1,0,0.596647,1,0.403353
1,1,0.525882,0,0.474118
1,1,0.680381,0,0.319619
1,1,0.535907,0,0.464093
1,1,0.539639,0,0.460361
1,0,0.502840,1,0.497160
1,1,0.515440,0,0.484560
1,0,0.535037,1,0.464963
1,1,0.550774,0,0.449226
1,0,0.624333,1,0.375667
1,1,0.517837,0,0.482163
1,1,0.536426,0,0.463574
1,0,0.505889,1,0.494111
1,1,0.511070,0,0.488930
1,1,0.528409,0,0.471591
1,1,0.510070,0,0.489930
1,0,0.525229,1,0.474771
1,1,0.511552,0,0.488448
1,1,0.539639,0,0.460361
1,1,0.658580,0,0.341420
1,0,1.000000,1,0.000000
1,0,0.630827,1,0.369173
1,1,0.503599,0,0.496401
1,1,0.527515,0,0.472485
1,1,0.527486,0,0.472514
1,1,0.509161,0,0.490839
1,1,0.527486,0,0.472514
1,0,0.505889,1,0.494111
1,0,1.000000,1,0.000000
1,1,0.519158,0,0.480842
1,1,0.505702,0,0.494298
1,1,0.561881,0,0.438119
1,1,0.547348,0,0.452652
1,1,0.536920,0,0.463080
1,1,0.511363,0,0.488637
1,1,0.523569,0,0.476431
1,1,0.513031,0,0.486969
1,1,0.553624,0,0.446376
1,0,0.504545,1,0.495455
1,1,0.519158,0,0.480842
1,1,0.535907,0,0.464093
1,0,1.000000,1,0.000000
1,1,0.680381,0,0.319619
1,1,0.520664,0,0.479336
1,1,0.539025,0,0.460975
1,1,0.536426,0,0.463574
1,1,0.509213,0,0.490787
1,1,0.528098,0,0.471902
1,1,0.517279,0,0.482721
1,0,0.535037,1,0.464963
1,1,0.580380,0,0.419620
1,0,0.505889,1,0.494111
1,0,0.554421,1,0.445579
1,1,0.554557,0,0.445443
1,0,0.501699,1,0.498301
1,1,0.513183,0,0.486817
1,1,0.503715,0,0.496285
1,1,0.546293,0,0.453707
1,0,0.507463,1,0.492537
1,1,0.548159,0,0.451841
0,0,0.564718,1,0.435282
0,0,0.528725,1,0.471275
0,1,0.529524,0,0.470476
0,1,0.568863,0,0.431137
0,1,0.518319,0,0.481681
0,0,0.574194,1,0.425806
0,0,0.735901,1,0.264099
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.519138,0,0.480862
0,1,0.500553,0,0.499447
0,0,0.735901,1,0.264099
0,0,1.000000,1,0.000000
0,1,0.514585,0,0.485415
0,0,0.519774,1,0.480226
0,1,0.536920,0,0.463080
0,0,0.567560,1,0.432440
0,0,0.735901,1,0.264099
0,0,0.641291,1,0.358709
0,0,0.519736,1,0.480264
0,0,0.512861,1,0.487139
0,1,0.552027,0,0.447973
0,1,0.525272,0,0.474728
0,1,0.503599,0,0.496401
0,0,0.500765,1,0.499235
0,0,1.000000,1,0.000000
0,0,0.702097,1,0.297903
0,0,0.630827,1,0.369173
0,1,0.514585,0,0.485415
0,1,0.507528,0,0.492472
0,0,0.565201,1,0.434799
0,0,0.710681,1,0.289319
0,1,0.521541,0,0.478459
0,0,0.595499,1,0.404501
0,1,0.678372,0,0.321628
0,1,0.515976,0,0.484024
0,0,0.694627,1,0.305373
0,0,0.602490,1,0.397510
0,1,0.509161,0,0.490839
0,1,0.534463,0,0.465537
0,0,0.511722,1,0.488278
0,1,0.517281,0,0.482719
0,0,0.505536,1,0.494464
0,1,0.528411,0,0.471589
0,0,0.641291,1,0.358709
0,0,0.547445,1,0.452555
0,0,0.567560,1,0.432440
0,0,0.572640,1,0.427360
0,0,0.505069,1,0.494931
0,0,0.507463,1,0.492537
0,0,0.531426,1,0.468574
0,0,0.710681,1,0.289319
0,0,0.641291,1,0.358709
0,1,0.543522,0,0.456478
0,0,0.641291,1,0.358709
0,1,0.535907,0,0.464093
0,0,0.546097,1,0.453903
0,0,1.000000,1,0.000000
0,0,0.511156,1,0.488844
0,1,0.528712,0,0.471288
0,0,0.527927,1,0.472073
0,1,0.680381,0,0.319619
0,0,0.531645,1,0.468355
0,0,0.514539,1,0.485461
0,0,0.500604,1,0.499396
0,1,0.536248,0,0.463752
0,0,0.502174,1,0.497826
0,0,0.560748,1,0.439252
0,0,0.550337,1,0.449663
0,0,0.535081,1,0.464919
0,0,1.000000,1,0.000000
0,0,0.624333,1,0.375667
0,1,0.592838,0,0.407162
0,0,0.585309,1,0.414691
0,1,0.538174,0,0.461826
0,1,0.523845,0,0.476155
0,0,0.544061,1,0.455939
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.596181,1,0.403819
0,0,0.558035,1,0.441965
0,1,0.502304,0,0.497696
0,1,0.515440,0,0.484560
0,0,1.000000,1,0.000000
0,1,0.508603,0,0.491397
0,0,1.000000,1,0.000000
0,1,0.561281,0,0.438719
0,1,0.522395,0,0.477605
0,0,0.714771,1,0.285229
0,0,0.507463,1,0.492537
0,1,0.774951,0,0.225049
0,0,0.615868,1,0.384132
0,1,0.514585,0,0.485415
0,0,0.572281,1,0.427719
0,0,1.000000,1,0.000000
0,1,0.512371,0,0.487629
0,0,0.546514,1,0.453486
0,0,0.523257,1,0.476743
0,0,0.504526,1,0.495474
0,0,1.000000,1,0.000000
0,1,0.585225,0,0.414775
0,0,0.501370,1,0.498630
0,0,0.533297,1,0.466703
0,1,0.529214,0,0.470786
0,1,0.529214,0,0.470786
0,1,0.518608,0,0.481392
0,0,0.508660,1,0.491340
0,0,0.567698,1,0.432302
0,0,0.523127,1,0.476873
0,0,0.511206,1,0.488794
0,0,0.535037,1,0.464963
0,0,0.596181,1,0.403819
0,0,0.531645,1,0.468355
0,1,0.525775,0,0.474225
0,0,0.520802,1,0.479198
0,0,0.602490,1,0.397510
0,0,0.536363,1,0.463637
0,1,0.561578,0,0.438422
0,0,0.531645,1,0.468355
0,0,0.661346,1,0.338654
0,0,0.514539,1,0.485461
0,1,0.550416,0,0.449584
0,1,0.535907,0,0.464093
0,0,0.515605,1,0.484395
0,0,0.514539,1,0.485461
0,0,1.000000,1,0.000000
0,1,0.501553,0,0.498447
0,1,0.502069,0,0.497931
0,0,0.520369,1,0.479631
0,1,0.514585,0,0.485415
0,1,0.514219,0,0.485781
0,0,0.618386,1,0.381614
0,0,0.531645,1,0.468355
0,0,0.629646,1,0.370354
0,0,0.536360,1,0.463640
0,1,0.528253,0,0.471747
0,0,1.000000,1,0.000000
0,0,0.710681,1,0.289319
0,1,0.503940,0,0.496060
0,1,0.529975,0,0.470025
0,0,0.507463,1,0.492537
0,0,0.587385,1,0.412615
0,0,0.535037,1,0.464963
0,0,0.624333,1,0.375667
0,0,1.000000,1,0.000000
0,0,0.702097,1,0.297903
0,0,0.531121,1,0.468879
0,1,0.513641,0,0.486359
0,1,0.584961,0,0.415039
0,0,0.515425,1,0.484575
0,0,0.531645,1,0.468355
0,0,0.535037,1,0.464963
0,1,0.518283,0,0.481717
0,1,0.536583,0,0.463417
0,1,0.533353,0,0.466647
0,0,0.558817,1,0.441183
0,1,0.503934,0,0.496066
0,0,1.000000,1,0.000000
0,1,0.528502,0,0.471498
0,1,0.513641,0,0.486359
0,1,0.507668,0,0.492332
0,1,0.511487,0,0.488513
0,0,0.641291,1,0.358709
0,1,0.513462,0,0.486538
0,0,0.535037,1,0.464963
0,1,0.658580,0,0.341420
0,0,1.000000,1,0.000000
0,0,0.509159,1,0.490841
0,1,0.522066,0,0.477934
0,0,0.710681,1,0.289319
0,0,0.643053,1,0.356947
0,0,0.535037,1,0.464963
0,0,0.619021,1,0.380979
0,1,0.567473,0,0.432527
0,0,0.517215,1,0.482785
0,0,0.574194,1,0.425806
0,0,0.622101,1,0.377899
0,1,0.529975,0,0.470025
0,1,0.600272,0,0.399728
0,0,0.572069,1,0.427931
0,0,0.641291,1,0.358709
0,0,1.000000,1,0.000000
0,0,0.505889,1,0.494111
0,0,0.538318,1,0.461682
0,0,0.531645,1,0.468355
0,0,0.714771,1,0.285229
0,1,0.518608,0,0.481392
0,0,1.000000,1,0.000000
0,1,0.569881,0,0.430119
0,1,0.515763,0,0.484237
0,0,0.541574,1,0.458426
0,1,0.519158,0,0.480842
0,0,0.598897,1,0.401103
0,0,0.710681,1,0.289319
0,0,0.566740,1,0.433260
0,1,0.534463,0,0.465537
0,1,0.526290,0,0.473710
0,0,0.572232,1,0.427768
0,1,0.554882,0,0.445118
0,1,0.538670,0,0.461330
0,0,1.000000,1,0.000000
0,0,0.661346,1,0.338654
0,0,0.618386,1,0.381614
0,0,0.641291,1,0.358709
0,1,0.526937,0,0.473063
0,1,0.521938,0,0.478062
0,0,0.670748,1,0.329252
0,0,1.000000,1,0.000000
0,1,0.550416,0,0.449584
0,0,0.602946,1,0.397054
0,0,0.511156,1,0.488844
0,0,0.735901,1,0.264099
0,0,0.735901,1,0.264099
0,1,0.507215,0,0.492785
0,0,0.507463,1,0.492537
0,0,0.509790,1,0.490210
0,0,0.560753,1,0.439247
0,0,0.532551,1,0.467449
0,1,0.501615,0,0.498385
0,0,0.509103,1,0.490897
0,0,0.521664,1,0.478336
0,0,0.592203,1,0.407797
0,0,0.517124,1,0.482876
0,1,0.536920,0,0.463080
0,0,0.503010,1,0.496990
0,0,0.549610,1,0.450390
0,0,0.505889,1,0.494111
0,0,0.603702,1,0.396298
0,1,0.538351,0,0.461649
0,0,1.000000,1,0.000000
0,1,0.505728,0,0.494272
0,1,0.541746,0,0.458254
0,0,0.505889,1,0.494111
0,0,0.626888,1,0.373112
0,0,0.525838,1,0.474162
0,0,0.525838,1,0.474162
0,0,0.500415,1,0.499585
0,0,0.549610,1,0.450390
0,0,0.531645,1,0.468355
0,0,0.529132,1,0.470868
0,0,0.604190,1,0.395810
0,0,0.520802,1,0.479198
0,0,0.523235,1,0.476765
0,1,0.646364,0,0.353636
0,1,0.543992,0,0.456008
0,0,0.546352,1,0.453648
0,0,0.503837,1,0.496163
0,1,0.553623,0,0.446377
0,0,0.538747,1,0.461253
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.537985,0,0.462015
0,1,0.541746,0,0.458254
0,0,0.580763,1,0.419237
0,0,0.598897,1,0.401103
0,0,0.590219,1,0.409781
0,1,0.582753,0,0.417247
0,0,0.531645,1,0.468355
0,1,0.531749,0,0.468251
0,1,0.569165,0,0.430835
0,1,0.680381,0,0.319619
0,1,0.521541,0,0.478459
0,1,0.517281,0,0.482719
0,0,0.521596,1,0.478404
0,0,0.517215,1,0.482785
0,1,0.680381,0,0.319619
0,1,0.549968,0,0.450032
0,0,0.735901,1,0.264099
0,1,0.516417,0,0.483583
0,1,0.548880,0,0.451120
0,1,0.536007,0,0.463993
0,0,0.503438,1,0.496562
0,0,0.520226,1,0.479774
0,0,0.510163,1,0.489837
0,0,0.622346,1,0.377654
0,0,0.505889,1,0.494111
0,0,0.656187,1,0.343813
0,1,0.557612,0,0.442388
0,1,0.500145,0,0.499855
0,0,0.735901,1,0.264099
0,0,0.604190,1,0.395810
0,1,0.568490,0,0.431510
0,0,1.000000,1,0.000000
0,1,0.553351,0,0.446649
0,1,0.537985,0,0.462015
0,0,0.629646,1,0.370354
0,1,0.533095,0,0.466905
0,1,0.558237,0,0.441763
0,0,1.000000,1,0.000000
0,1,0.537768,0,0.462232
0,1,0.504973,0,0.495027
0,0,0.641291,1,0.358709
0,0,0.505889,1,0.494111
0,0,0.535037,1,0.464963
0,0,0.531645,1,0.468355
0,1,0.526272,0,0.473728
0,0,0.629646,1,0.370354
0,1,0.537883,0,0.462117
0,0,0.531645,1,0.468355
0,1,0.505702,0,0.494298
0,0,0.560748,1,0.439252
0,0,0.582182,1,0.417818
0,1,0.525683,0,0.474317
0,1,0.520128,0,0.479872
0,1,0.555133,0,0.444867
0,0,0.571252,1,0.428748
0,0,0.624333,1,0.375667
0,0,0.556456,1,0.443544
0,1,0.533353,0,0.466647
0,0,0.565201,1,0.434799
0,0,0.567703,1,0.432297
0,0,0.528725,1,0.471275
0,1,0.541681,0,0.458319
0,0,0.500415,1,0.499585
0,0,0.594579,1,0.405421
0,0,0.536178,1,0.463822
0,0,0.521037,1,0.478963
0,1,0.509213,0,0.490787
0,0,0.735901,1,0.264099
0,1,0.554706,0,0.445294
0,0,0.520226,1,0.479774
0,1,0.507528,0,0.492472
0,1,0.517279,0,0.482721
0,0,0.531645,1,0.468355
0,0,1.000000,1,0.000000
