y,y_pred,y_pred_prob,oth_pred,oth_pred_prob
1,0,0.522504,1,0.477496
1,0,0.710681,1,0.289319
1,1,0.535498,0,0.464502
1,1,0.543522,0,0.456478
1,1,0.529119,0,0.470881
1,0,0.506660,1,0.493340
1,1,0.525562,0,0.474438
1,0,0.618386,1,0.381614
1,1,0.541656,0,0.458344
1,1,0.531426,0,0.468574
1,1,0.528918,0,0.471082
1,1,0.517838,0,0.482162
1,0,0.561958,1,0.438042
1,1,0.512846,0,0.487154
1,1,0.658580,0,0.341420
1,1,0.601887,0,0.398113
1,1,0.515441,0,0.484559
1,1,0.572211,0,0.427789
1,1,0.529239,0,0.470761
1,1,0.508365,0,0.491635
1,1,0.517527,0,0.482473
1,1,0.534463,0,0.465537
1,1,0.528267,0,0.471733
1,1,0.501985,0,0.498015
1,1,0.584961,0,0.415039
1,1,0.577476,0,0.422524
1,1,0.521526,0,0.478474
1,1,0.529598,0,0.470402
1,1,0.501895,0,0.498105
1,1,0.512793,0,0.487207
1,1,0.572211,0,0.427789
1,1,0.525682,0,0.474318
1,1,0.500522,0,0.499478
1,1,0.560406,0,0.439594
1,1,0.533353,0,0.466647
1,1,0.549779,0,0.450221
1,0,0.710681,1,0.289319
1,1,0.645375,0,0.354625
1,1,0.520128,0,0.479872
1,0,0.508422,1,0.491578
1,1,0.625727,0,0.374273
1,1,0.523356,0,0.476644
1,1,0.514585,0,0.485415
1,1,0.533554,0,0.466446
1,1,0.520674,0,0.479326
1,1,0.539009,0,0.460991
1,0,0.508660,1,0.491340
1,1,0.540326,0,0.459674
1,0,0.618386,1,0.381614
1,0,0.511026,1,0.488974
1,0,0.501370,1,0.498630
1,0,1.000000,1,0.000000
1,0,0.503369,1,0.496631
1,1,0.525882,0,0.474118
1,1,0.558237,0,0.441763
1,1,0.535436,0,0.464564
1,0,1.000000,1,0.000000
1,1,0.553544,0,0.446456
1,1,0.585100,0,0.414900
1,1,0.541156,0,0.458844
1,0,1.000000,1,0.000000
1,0,1.000000,1,0.000000
1,1,0.537533,0,0.462467
1,1,0.510448,0,0.489552
1,1,0.519736,0,0.480264
1,0,0.511026,1,0.488974
1,0,0.524408,1,0.475592
1,0,0.546352,1,0.453648
1,0,0.541574,1,0.458426
1,1,0.519486,0,0.480514
1,1,0.518221,0,0.481779
1,0,0.641291,1,0.358709
1,1,0.512613,0,0.487387
1,0,0.574194,1,0.425806
1,0,0.546872,1,0.453128
1,1,0.551086,0,0.448914
1,1,0.694717,0,0.305283
1,0,0.531189,1,0.468811
1,1,0.535907,0,0.464093
1,1,0.680381,0,0.319619
1,1,0.509426,0,0.490574
1,1,0.526986,0,0.473014
1,1,0.505702,0,0.494298
1,1,0.520664,0,0.479336
1,1,0.530962,0,0.469038
1,0,0.502410,1,0.497590
1,0,0.535037,1,0.464963
1,0,0.594579,1,0.405421
1,1,0.519138,0,0.480862
1,1,0.552027,0,0.447973
1,1,0.532924,0,0.467076
1,1,0.535907,0,0.464093
1,1,0.587277,0,0.412723
1,1,0.525525,0,0.474475
1,0,0.541574,1,0.458426
1,1,0.510164,0,0.489836
1,0,0.630827,1,0.369173
1,0,1.000000,1,0.000000
1,1,0.502304,0,0.497696
1,0,0.503078,1,0.496922
1,1,0.509875,0,0.490125
1,1,0.500826,0,0.499174
1,1,0.520972,0,0.479028
1,1,0.521027,0,0.478973
1,1,0.680381,0,0.319619
1,1,0.552027,0,0.447973
1,1,0.504668,0,0.495332
1,1,0.537591,0,0.462409
1,1,0.544780,0,0.455220
1,1,0.516368,0,0.483632
1,0,0.641291,1,0.358709
1,1,0.680381,0,0.319619
1,1,0.558237,0,0.441763
1,1,0.500723,0,0.499277
1,0,0.595777,1,0.404223
1,0,0.503369,1,0.496631
1,1,0.550903,0,0.449097
1,1,0.519178,0,0.480822
1,1,0.613021,0,0.386979
1,1,0.547348,0,0.452652
1,1,0.530814,0,0.469186
1,1,0.546293,0,0.453707
1,1,0.522429,0,0.477571
1,1,0.546293,0,0.453707
1,1,0.537199,0,0.462801
1,1,0.543522,0,0.456478
1,1,0.503232,0,0.496768
1,1,0.511967,0,0.488033
1,1,0.511070,0,0.488930
1,1,0.569220,0,0.430780
1,1,0.501552,0,0.498448
1,0,0.507463,1,0.492537
1,1,0.536920,0,0.463080
1,0,0.735901,1,0.264099
1,0,0.594579,1,0.405421
1,1,0.509875,0,0.490125
1,1,0.526770,0,0.473230
1,0,0.512861,1,0.487139
1,1,0.541156,0,0.458844
1,1,0.536920,0,0.463080
1,0,0.552283,1,0.447717
1,1,0.537141,0,0.462859
1,0,0.710681,1,0.289319
1,1,0.517322,0,0.482678
1,1,0.518608,0,0.481392
1,0,0.546352,1,0.453648
1,1,0.532744,0,0.467256
1,1,0.547348,0,0.452652
1,1,0.514691,0,0.485309
1,1,0.618530,0,0.381470
1,1,0.528627,0,0.471373
1,0,0.535037,1,0.464963
1,1,0.522498,0,0.477502
1,0,0.546352,1,0.453648
1,1,0.525405,0,0.474595
1,1,0.513175,0,0.486825
1,1,0.547417,0,0.452583
1,1,0.525773,0,0.474227
1,1,0.539473,0,0.460527
1,1,0.541746,0,0.458254
1,1,0.519138,0,0.480862
1,1,0.543522,0,0.456478
1,1,0.512972,0,0.487028
1,0,0.594579,1,0.405421
1,1,0.525130,0,0.474870
1,0,0.546352,1,0.453648
1,1,0.514585,0,0.485415
1,1,0.538236,0,0.461764
1,1,0.539681,0,0.460319
1,1,0.528387,0,0.471613
1,0,1.000000,1,0.000000
1,0,0.524134,1,0.475866
1,1,0.516820,0,0.483180
1,1,0.552077,0,0.447923
1,1,0.530518,0,0.469482
1,0,0.546352,1,0.453648
1,1,0.532410,0,0.467590
1,1,0.556518,0,0.443482
1,1,0.512866,0,0.487134
1,0,0.502880,1,0.497120
1,1,0.555133,0,0.444867
1,0,0.510211,1,0.489789
1,1,0.507215,0,0.492785
1,1,0.550774,0,0.449226
1,1,0.654963,0,0.345037
1,0,0.662037,1,0.337963
1,0,1.000000,1,0.000000
1,1,0.528637,0,0.471363
1,1,0.566749,0,0.433251
1,1,0.527515,0,0.472485
1,1,0.520128,0,0.479872
1,1,0.555133,0,0.444867
1,1,0.541746,0,0.458254
1,1,0.512368,0,0.487632
1,0,1.000000,1,0.000000
1,1,0.502069,0,0.497931
1,0,0.502174,1,0.497826
1,1,0.528918,0,0.471082
1,1,0.526702,0,0.473298
1,1,0.527777,0,0.472223
1,0,0.501610,1,0.498390
1,1,0.540161,0,0.459839
1,1,0.539311,0,0.460689
1,1,0.514709,0,0.485291
1,1,0.524460,0,0.475540
1,1,0.526375,0,0.473625
1,0,1.000000,1,0.000000
1,1,0.523606,0,0.476394
1,0,0.535796,1,0.464204
1,0,0.619021,1,0.380979
1,1,0.537927,0,0.462073
1,1,0.545595,0,0.454405
1,1,0.557612,0,0.442388
1,0,0.618386,1,0.381614
1,1,0.582753,0,0.417247
1,1,0.539045,0,0.460955
1,0,1.000000,1,0.000000
1,1,0.548159,0,0.451841
1,0,1.000000,1,0.000000
1,1,0.518608,0,0.481392
1,0,1.000000,1,0.000000
1,1,0.521257,0,0.478743
1,1,0.517843,0,0.482157
1,1,0.523845,0,0.476155
1,0,0.506985,1,0.493015
1,0,0.710681,1,0.289319
1,0,0.668036,1,0.331964
1,1,0.521374,0,0.478626
1,1,0.711108,0,0.288892
1,1,0.618530,0,0.381470
1,0,0.502548,1,0.497452
1,0,0.519409,1,0.480591
1,1,0.561281,0,0.438719
1,1,0.525525,0,0.474475
1,0,0.502910,1,0.497090
1,0,0.538430,1,0.461570
1,0,0.551833,1,0.448167
1,1,0.520664,0,0.479336
1,1,0.538174,0,0.461826
1,1,0.558271,0,0.441729
1,1,0.512682,0,0.487318
1,1,0.528530,0,0.471470
1,1,0.521005,0,0.478995
1,1,0.513031,0,0.486969
1,1,0.536426,0,0.463574
1,1,0.519138,0,0.480862
1,1,0.527932,0,0.472068
1,1,0.526363,0,0.473637
1,0,0.515842,1,0.484158
1,1,0.535907,0,0.464093
1,0,0.503369,1,0.496631
1,1,0.557318,0,0.442682
1,1,0.508349,0,0.491651
1,1,0.507816,0,0.492184
1,1,0.527845,0,0.472155
1,1,0.567473,0,0.432527
1,1,0.520518,0,0.479482
1,1,0.544778,0,0.455222
1,1,0.504321,0,0.495679
1,1,0.529116,0,0.470884
1,1,0.516291,0,0.483709
1,0,0.525676,1,0.474324
1,1,0.528409,0,0.471591
1,1,0.540168,0,0.459832
1,1,0.520797,0,0.479203
1,1,0.553351,0,0.446649
1,0,0.524633,1,0.475367
1,1,0.663159,0,0.336841
1,0,0.503595,1,0.496405
1,1,0.527515,0,0.472485
1,0,0.546097,1,0.453903
1,1,0.510164,0,0.489836
1,0,0.582512,1,0.417488
1,1,0.531426,0,0.468574
1,1,0.534463,0,0.465537
1,1,0.519138,0,0.480862
1,0,1.000000,1,0.000000
1,1,0.613021,0,0.386979
1,1,0.521572,0,0.478428
1,0,0.519958,1,0.480042
1,1,0.535086,0,0.464914
1,1,0.508030,0,0.491970
1,0,0.505889,1,0.494111
1,0,0.503369,1,0.496631
1,0,0.623628,1,0.376372
1,0,0.501793,1,0.498207
1,0,1.000000,1,0.000000
1,1,0.518737,0,0.481263
1,1,0.588729,0,0.411271
1,0,0.501041,1,0.498959
1,1,0.515541,0,0.484459
1,1,0.537181,0,0.462819
1,1,0.516758,0,0.483242
1,1,0.503747,0,0.496253
1,1,0.517281,0,0.482719
1,0,0.549504,1,0.450496
1,1,0.544695,0,0.455305
1,1,0.541746,0,0.458254
1,1,0.504678,0,0.495322
1,1,0.527515,0,0.472485
1,0,0.510284,1,0.489716
1,1,0.538974,0,0.461026
1,1,0.541746,0,0.458254
1,1,0.524636,0,0.475364
1,1,0.567473,0,0.432527
1,1,0.623296,0,0.376704
1,1,0.536082,0,0.463918
1,1,0.521881,0,0.478119
1,1,0.605035,0,0.394965
1,1,0.547138,0,0.452862
1,1,0.519158,0,0.480842
1,1,0.569220,0,0.430780
1,1,0.530814,0,0.469186
1,1,0.513462,0,0.486538
1,1,0.513041,0,0.486959
1,1,0.538940,0,0.461060
1,1,0.510326,0,0.489674
1,1,0.520128,0,0.479872
1,1,0.508842,0,0.491158
1,0,0.536363,1,0.463637
1,1,0.552027,0,0.447973
1,1,0.572211,0,0.427789
1,1,0.520664,0,0.479336
1,1,0.548159,0,0.451841
1,1,0.517861,0,0.482139
1,1,0.511253,0,0.488747
1,1,0.548659,0,0.451341
1,1,0.558962,0,0.441038
1,0,1.000000,1,0.000000
1,0,0.630827,1,0.369173
1,1,0.505702,0,0.494298
1,0,0.538072,1,0.461928
1,1,0.543992,0,0.456008
1,1,0.553116,0,0.446884
1,1,0.529975,0,0.470025
1,0,0.514093,1,0.485907
1,1,0.520664,0,0.479336
1,1,0.569220,0,0.430780
1,1,0.600272,0,0.399728
1,0,0.565201,1,0.434799
1,1,0.530814,0,0.469186
1,0,0.502174,1,0.497826
1,0,0.503369,1,0.496631
1,1,0.507538,0,0.492462
1,0,0.710681,1,0.289319
1,0,0.532858,1,0.467142
1,0,0.507544,1,0.492456
1,0,0.505889,1,0.494111
1,1,0.553623,0,0.446377
1,0,1.000000,1,0.000000
1,1,0.530814,0,0.469186
1,1,0.507528,0,0.492472
1,1,0.510448,0,0.489552
1,1,0.567473,0,0.432527
1,1,0.515315,0,0.484685
1,0,0.505889,1,0.494111
1,0,0.538765,1,0.461235
1,1,0.543522,0,0.456478
1,1,0.515016,0,0.484984
1,0,0.503595,1,0.496405
1,1,0.535280,0,0.464720
1,1,0.501355,0,0.498645
1,1,0.535907,0,0.464093
1,0,0.509103,1,0.490897
1,1,0.567473,0,0.432527
1,1,0.516417,0,0.483583
1,0,0.521242,1,0.478758
1,1,0.513540,0,0.486460
1,1,0.508349,0,0.491651
1,1,0.524716,0,0.475284
1,1,0.503375,0,0.496625
1,1,0.518868,0,0.481132
1,1,0.549710,0,0.450290
1,1,0.663159,0,0.336841
1,1,0.535915,0,0.464085
1,1,0.537532,0,0.462468
1,0,0.505268,1,0.494732
1,1,0.515499,0,0.484501
1,1,0.667524,0,0.332476
1,0,0.604190,1,0.395810
1,1,0.528918,0,0.471082
1,1,0.513641,0,0.486359
1,0,0.519469,1,0.480531
1,1,0.503940,0,0.496060
1,0,0.528725,1,0.471275
1,1,0.508020,0,0.491980
1,0,0.503595,1,0.496405
1,1,0.667292,0,0.332708
1,1,0.530814,0,0.469186
1,1,0.539616,0,0.460384
1,0,0.582512,1,0.417488
1,0,0.502088,1,0.497912
1,1,0.537985,0,0.462015
1,1,0.553351,0,0.446649
1,1,0.503715,0,0.496285
1,1,0.553544,0,0.446456
1,1,0.537533,0,0.462467
1,1,0.517281,0,0.482719
1,0,1.000000,1,0.000000
1,0,0.735901,1,0.264099
1,0,0.510506,1,0.489494
1,1,0.532827,0,0.467173
1,1,0.510076,0,0.489924
1,0,0.522538,1,0.477462
1,0,0.535455,1,0.464545
1,1,0.529202,0,0.470798
1,1,0.539025,0,0.460975
1,1,0.536784,0,0.463216
1,1,0.514816,0,0.485184
1,1,0.572258,0,0.427742
1,1,0.513088,0,0.486912
1,1,0.511926,0,0.488074
1,0,0.501659,1,0.498341
1,1,0.524163,0,0.475837
1,0,0.551833,1,0.448167
1,1,0.539009,0,0.460991
1,0,0.503595,1,0.496405
1,0,0.521915,1,0.478085
1,0,1.000000,1,0.000000
1,1,0.541746,0,0.458254
1,1,0.574052,0,0.425948
1,1,0.504508,0,0.495492
1,1,0.544778,0,0.455222
1,1,0.543992,0,0.456008
1,1,0.505702,0,0.494298
1,0,0.511156,1,0.488844
1,1,0.516820,0,0.483180
1,1,0.526363,0,0.473637
1,0,0.703479,1,0.296521
1,1,0.526746,0,0.473254
1,1,0.534824,0,0.465176
1,1,0.519138,0,0.480862
1,0,1.000000,1,0.000000
1,1,0.547513,0,0.452487
1,0,0.630827,1,0.369173
1,0,0.500358,1,0.499642
1,1,0.537591,0,0.462409
1,1,0.510448,0,0.489552
1,1,0.511548,0,0.488452
1,0,0.503282,1,0.496718
1,1,0.531618,0,0.468382
1,1,0.557612,0,0.442388
1,0,0.546352,1,0.453648
1,1,0.502018,0,0.497982
1,1,0.523152,0,0.476848
1,1,0.534463,0,0.465537
1,1,0.553544,0,0.446456
1,1,0.545595,0,0.454405
1,1,0.539082,0,0.460918
1,1,0.523152,0,0.476848
1,0,0.549610,1,0.450390
1,0,1.000000,1,0.000000
1,1,0.583702,0,0.416298
1,1,0.537985,0,0.462015
1,1,0.527486,0,0.472514
1,1,0.517837,0,0.482163
1,1,0.534520,0,0.465480
1,1,0.502069,0,0.497931
1,1,0.512729,0,0.487271
1,1,0.539639,0,0.460361
1,1,0.514585,0,0.485415
1,1,0.501388,0,0.498612
1,1,0.521452,0,0.478548
1,1,0.547741,0,0.452259
1,1,0.517281,0,0.482719
1,0,0.503595,1,0.496405
1,0,1.000000,1,0.000000
1,1,0.533320,0,0.466680
1,1,0.513857,0,0.486143
1,0,0.503369,1,0.496631
1,1,0.511854,0,0.488146
1,1,0.550229,0,0.449771
1,1,0.513585,0,0.486415
1,1,0.554643,0,0.445357
1,0,0.575427,1,0.424573
1,1,0.505809,0,0.494191
1,1,0.509227,0,0.490773
1,1,0.501430,0,0.498570
1,1,0.678406,0,0.321594
1,1,0.680381,0,0.319619
1,1,0.541011,0,0.458989
1,1,0.511298,0,0.488702
1,1,0.512729,0,0.487271
1,0,0.503369,1,0.496631
1,0,1.000000,1,0.000000
1,1,0.512954,0,0.487046
1,1,0.519138,0,0.480862
1,1,0.530185,0,0.469815
1,1,0.539639,0,0.460361
1,1,0.540606,0,0.459394
1,1,0.520214,0,0.479786
1,1,0.540810,0,0.459190
1,1,0.531225,0,0.468775
1,1,0.678948,0,0.321052
1,1,0.520128,0,0.479872
1,0,1.000000,1,0.000000
1,1,0.522131,0,0.477869
1,1,0.518652,0,0.481348
1,1,0.505477,0,0.494523
1,1,0.557579,0,0.442421
1,1,0.513462,0,0.486538
1,1,0.527151,0,0.472849
1,1,0.515441,0,0.484559
1,1,0.510280,0,0.489720
1,0,0.521037,1,0.478963
1,1,0.529975,0,0.470025
1,1,0.513495,0,0.486505
1,0,1.000000,1,0.000000
1,1,0.557612,0,0.442388
1,1,0.516368,0,0.483632
1,1,0.541011,0,0.458989
1,0,0.509362,1,0.490638
1,1,0.523979,0,0.476021
1,0,0.505889,1,0.494111
1,0,0.568456,1,0.431544
1,1,0.530111,0,0.469889
1,1,0.502069,0,0.497931
1,1,0.502213,0,0.497787
1,0,0.511036,1,0.488964
1,1,0.503715,0,0.496285
1,1,0.505728,0,0.494272
1,1,0.530265,0,0.469735
1,1,0.678406,0,0.321594
1,0,0.502920,1,0.497080
1,1,0.531340,0,0.468660
1,1,0.505702,0,0.494298
1,1,0.511070,0,0.488930
1,1,0.533382,0,0.466618
1,1,0.561578,0,0.438422
1,0,0.511026,1,0.488974
1,1,0.539025,0,0.460975
1,1,0.527515,0,0.472485
1,0,0.560823,1,0.439177
1,1,0.516422,0,0.483578
1,1,0.518608,0,0.481392
1,1,0.501388,0,0.498612
1,1,0.558237,0,0.441763
1,1,0.527486,0,0.472514
1,1,0.536426,0,0.463574
1,1,0.552408,0,0.447592
1,1,0.529532,0,0.470468
1,0,0.624333,1,0.375667
1,1,0.522371,0,0.477629
1,1,0.535907,0,0.464093
1,0,0.511318,1,0.488682
1,0,0.516336,1,0.483664
1,0,1.000000,1,0.000000
1,1,0.584961,0,0.415039
1,1,0.514626,0,0.485374
1,1,0.530518,0,0.469482
1,1,0.519015,0,0.480985
1,1,0.531426,0,0.468574
1,1,0.518608,0,0.481392
1,1,0.518608,0,0.481392
1,1,0.572211,0,0.427789
1,1,0.512729,0,0.487271
1,1,0.527486,0,0.472514
1,1,0.546293,0,0.453707
1,0,0.505889,1,0.494111
1,1,0.520011,0,0.479989
1,1,0.514601,0,0.485399
1,1,0.520128,0,0.479872
1,1,0.680381,0,0.319619
1,0,0.535037,1,0.464963
1,0,1.000000,1,0.000000
1,0,0.630827,1,0.369173
1,0,0.505979,1,0.494021
1,1,0.525420,0,0.474580
1,1,0.548880,0,0.451120
1,0,0.528725,1,0.471275
1,1,0.680381,0,0.319619
1,1,0.530814,0,0.469186
1,1,0.555535,0,0.444465
1,0,0.505351,1,0.494649
1,0,1.000000,1,0.000000
1,1,0.519876,0,0.480124
1,1,0.508365,0,0.491635
1,1,0.680381,0,0.319619
1,1,0.535574,0,0.464426
1,0,0.549610,1,0.450390
1,0,1.000000,1,0.000000
1,1,0.532238,0,0.467762
1,0,0.536178,1,0.463822
1,1,0.535907,0,0.464093
1,1,0.513860,0,0.486140
1,1,0.521820,0,0.478180
1,0,0.594432,1,0.405568
1,0,0.502963,1,0.497037
1,1,0.576962,0,0.423038
1,0,0.512861,1,0.487139
1,0,0.500929,1,0.499071
1,1,0.568863,0,0.431137
1,0,0.630827,1,0.369173
1,1,0.774951,0,0.225049
1,1,0.592591,0,0.407409
1,1,0.513462,0,0.486538
1,1,0.528409,0,0.471591
1,0,0.546352,1,0.453648
1,1,0.550615,0,0.449385
1,0,0.502840,1,0.497160
1,1,0.517837,0,0.482163
1,0,0.521037,1,0.478963
1,1,0.564737,0,0.435263
1,0,0.560823,1,0.439177
1,0,0.513385,1,0.486615
1,1,0.588729,0,0.411271
1,1,0.622680,0,0.377320
1,1,0.518138,0,0.481862
1,1,0.536920,0,0.463080
1,1,0.502213,0,0.497787
1,1,0.519158,0,0.480842
1,0,0.535796,1,0.464204
1,0,0.509362,1,0.490638
1,1,0.530814,0,0.469186
1,1,0.519129,0,0.480871
1,1,0.842496,0,0.157504
1,0,0.618386,1,0.381614
1,0,0.565521,1,0.434479
1,1,0.524677,0,0.475323
1,1,0.537439,0,0.462561
1,0,1.000000,1,0.000000
1,0,0.555649,1,0.444351
1,1,0.505665,0,0.494335
1,1,0.529467,0,0.470533
1,0,0.504970,1,0.495030
1,1,0.547025,0,0.452975
1,0,1.000000,1,0.000000
1,1,0.520686,0,0.479314
1,1,0.505130,0,0.494870
1,1,0.514894,0,0.485106
1,0,0.503595,1,0.496405
1,1,0.585100,0,0.414900
1,1,0.548880,0,0.451120
1,0,0.538072,1,0.461928
1,0,0.535037,1,0.464963
1,1,0.527545,0,0.472455
1,0,0.508839,1,0.491161
1,1,0.514151,0,0.485849
1,1,0.536426,0,0.463574
1,0,0.505749,1,0.494251
1,1,0.509213,0,0.490787
1,1,0.544778,0,0.455222
1,1,0.585428,0,0.414572
1,1,0.547246,0,0.452754
1,1,0.582753,0,0.417247
1,1,0.520664,0,0.479336
1,1,0.515375,0,0.484625
1,1,0.520664,0,0.479336
1,1,0.529430,0,0.470570
1,0,0.505268,1,0.494732
1,1,0.514219,0,0.485781
1,1,0.518332,0,0.481668
1,1,0.543522,0,0.456478
1,1,0.542600,0,0.457400
1,1,0.551182,0,0.448818
1,0,1.000000,1,0.000000
1,0,0.505351,1,0.494649
1,1,0.545454,0,0.454546
1,1,0.521820,0,0.478180
1,0,0.621209,1,0.378791
1,1,0.507528,0,0.492472
1,1,0.618530,0,0.381470
1,1,0.530814,0,0.469186
1,1,0.574900,0,0.425100
1,1,0.678406,0,0.321594
1,1,0.532827,0,0.467173
1,1,0.537615,0,0.462385
1,1,0.544778,0,0.455222
1,1,0.544778,0,0.455222
1,1,0.558962,0,0.441038
1,1,0.530674,0,0.469326
1,1,0.513462,0,0.486538
1,1,0.511945,0,0.488055
1,0,0.535796,1,0.464204
1,1,0.527733,0,0.472267
1,1,0.536747,0,0.463253
1,1,0.515763,0,0.484237
1,0,1.000000,1,0.000000
1,0,0.510479,1,0.489521
1,0,1.000000,1,0.000000
1,1,0.511820,0,0.488180
1,1,0.550627,0,0.449373
1,1,0.543704,0,0.456296
1,1,0.545932,0,0.454068
1,0,1.000000,1,0.000000
1,1,0.550416,0,0.449584
1,1,0.543522,0,0.456478
1,1,0.551698,0,0.448302
1,1,0.547897,0,0.452103
1,0,0.710681,1,0.289319
1,0,0.566530,1,0.433470
1,1,0.519138,0,0.480862
1,1,0.521387,0,0.478613
1,1,0.535907,0,0.464093
1,1,0.525512,0,0.474488
1,1,0.543536,0,0.456464
1,1,0.541945,0,0.458055
1,0,0.507463,1,0.492537
1,1,0.522096,0,0.477904
1,1,0.548159,0,0.451841
1,1,0.510554,0,0.489446
1,0,1.000000,1,0.000000
1,1,0.573073,0,0.426927
1,1,0.521583,0,0.478417
1,1,0.536920,0,0.463080
1,1,0.512459,0,0.487541
1,1,0.520664,0,0.479336
1,1,0.548880,0,0.451120
1,0,0.538765,1,0.461235
1,0,0.531645,1,0.468355
1,1,0.711860,0,0.288140
1,0,0.502174,1,0.497826
1,1,0.500433,0,0.499567
1,1,0.658580,0,0.341420
1,0,0.641291,1,0.358709
1,0,0.546872,1,0.453128
1,1,0.678406,0,0.321594
1,1,0.532970,0,0.467030
1,1,0.577476,0,0.422524
1,0,0.505889,1,0.494111
1,1,0.524838,0,0.475162
1,1,0.510164,0,0.489836
1,0,0.604190,1,0.395810
1,1,0.658580,0,0.341420
1,1,0.537220,0,0.462780
1,0,1.000000,1,0.000000
1,1,0.530814,0,0.469186
1,1,0.531618,0,0.468382
1,1,0.622680,0,0.377320
1,0,1.000000,1,0.000000
1,0,0.515395,1,0.484605
1,1,0.536426,0,0.463574
1,0,0.503595,1,0.496405
1,1,0.561229,0,0.438771
1,1,0.519138,0,0.480862
1,0,1.000000,1,0.000000
1,1,0.567701,0,0.432299
1,1,0.503715,0,0.496285
1,1,0.529736,0,0.470264
1,1,0.511620,0,0.488380
1,0,1.000000,1,0.000000
1,0,1.000000,1,0.000000
1,1,0.539403,0,0.460597
1,1,0.510935,0,0.489065
1,1,0.516458,0,0.483542
1,1,0.523896,0,0.476104
1,0,0.501131,1,0.498869
1,0,1.000000,1,0.000000
1,1,0.527777,0,0.472223
1,1,0.529642,0,0.470358
1,1,0.574900,0,0.425100
1,1,0.553351,0,0.446649
1,0,0.509676,1,0.490324
1,0,0.531645,1,0.468355
1,0,0.575427,1,0.424573
1,1,0.529106,0,0.470894
1,0,0.735901,1,0.264099
1,1,0.513016,0,0.486984
1,1,0.514891,0,0.485109
1,1,0.515400,0,0.484600
1,1,0.535907,0,0.464093
1,1,0.504828,0,0.495172
1,1,0.541746,0,0.458254
1,0,1.000000,1,0.000000
1,1,0.558962,0,0.441038
1,1,0.522131,0,0.477869
1,1,0.508027,0,0.491973
1,1,0.528098,0,0.471902
1,1,0.544668,0,0.455332
1,1,0.586760,0,0.413240
1,0,0.505889,1,0.494111
1,1,0.532970,0,0.467030
1,0,0.511501,1,0.488499
1,1,0.527515,0,0.472485
1,1,0.543704,0,0.456296
1,1,0.521847,0,0.478153
1,1,0.530111,0,0.469889
1,1,0.523896,0,0.476104
1,1,0.536231,0,0.463769
1,1,0.561857,0,0.438143
1,1,0.529340,0,0.470660
1,1,0.554643,0,0.445357
1,1,0.518138,0,0.481862
1,1,0.519486,0,0.480514
1,1,0.522209,0,0.477791
1,1,0.535907,0,0.464093
1,1,0.527486,0,0.472514
1,1,0.568863,0,0.431137
1,0,0.513538,1,0.486462
1,1,0.503232,0,0.496768
1,1,0.508032,0,0.491968
1,1,0.505324,0,0.494676
1,0,0.556294,1,0.443706
1,1,0.555133,0,0.444867
