y,y_pred,y_pred_prob,,
1,0,0.512194,1,0.487806
1,1,0.504217,0,0.495783
1,1,0.509439,0,0.490561
1,1,0.515393,0,0.484607
1,0,0.505451,1,0.494549
1,0,0.602415,1,0.397585
1,0,0.514041,1,0.485959
1,0,0.603007,1,0.396993
1,0,0.535024,1,0.464976
1,0,1.000000,1,0.000000
1,1,0.507418,0,0.492582
1,1,0.502944,0,0.497056
1,0,1.000000,1,0.000000
1,0,0.515475,1,0.484525
1,1,0.532710,0,0.467290
1,0,0.515135,1,0.484865
1,0,0.617120,1,0.382880
1,1,0.500487,0,0.499513
1,0,0.603007,1,0.396993
1,1,0.530164,0,0.469836
1,1,0.506179,0,0.493821
1,1,0.512714,0,0.487286
1,0,0.519315,1,0.480685
1,0,0.541757,1,0.458243
1,0,0.503266,1,0.496734
1,1,0.504217,0,0.495783
1,0,0.502919,1,0.497081
1,0,0.506921,1,0.493079
1,1,0.515102,0,0.484898
1,1,0.509329,0,0.490671
1,1,0.514019,0,0.485981
1,1,0.648960,0,0.351040
1,1,0.508625,0,0.491375
1,1,0.500201,0,0.499799
1,1,0.526530,0,0.473470
1,0,0.545284,1,0.454716
1,0,1.000000,1,0.000000
1,1,0.633472,0,0.366528
1,1,0.515931,0,0.484069
1,0,0.501616,1,0.498384
1,0,1.000000,1,0.000000
1,0,0.542250,1,0.457750
1,1,0.609020,0,0.390980
1,1,0.576406,0,0.423594
1,1,0.670403,0,0.329597
1,1,0.513588,0,0.486412
1,1,0.518410,0,0.481590
1,0,0.558251,1,0.441749
1,0,0.522795,1,0.477205
1,0,0.535024,1,0.464976
1,1,0.525009,0,0.474991
1,0,1.000000,1,0.000000
1,0,0.534276,1,0.465724
1,1,0.513293,0,0.486707
1,1,0.512693,0,0.487307
1,0,0.589957,1,0.410043
1,1,0.512270,0,0.487730
1,1,0.509586,0,0.490414
1,1,0.532148,0,0.467852
1,1,0.570853,0,0.429147
1,0,0.524199,1,0.475801
1,1,0.534362,0,0.465638
1,0,0.523454,1,0.476546
1,1,0.568377,0,0.431623
1,1,0.514739,0,0.485261
1,1,0.510471,0,0.489529
1,0,0.512587,1,0.487413
1,1,0.541222,0,0.458778
1,0,0.507241,1,0.492759
1,1,0.532811,0,0.467189
1,1,0.533935,0,0.466065
1,1,0.553176,0,0.446824
1,1,0.520293,0,0.479707
1,0,0.654485,1,0.345515
1,1,0.522361,0,0.477639
1,0,0.589957,1,0.410043
1,0,0.505180,1,0.494820
1,1,0.514743,0,0.485257
1,0,0.514316,1,0.485684
1,0,0.534588,1,0.465412
1,1,0.525163,0,0.474837
1,1,0.523148,0,0.476852
1,1,0.528298,0,0.471702
1,1,0.529835,0,0.470165
1,1,0.500487,0,0.499513
1,1,0.522508,0,0.477492
1,1,0.532148,0,0.467852
1,1,0.511239,0,0.488761
1,0,0.536018,1,0.463982
1,0,1.000000,1,0.000000
1,1,0.558201,0,0.441799
1,1,0.510471,0,0.489529
1,1,0.516500,0,0.483500
1,0,0.503780,1,0.496220
1,1,0.558137,0,0.441863
1,0,0.527420,1,0.472580
1,0,0.504333,1,0.495667
1,1,0.514460,0,0.485540
1,1,0.510471,0,0.489529
1,0,1.000000,1,0.000000
1,1,0.515967,0,0.484033
1,1,0.504246,0,0.495754
1,1,0.512485,0,0.487515
1,1,0.587325,0,0.412675
1,1,0.579494,0,0.420506
1,0,0.507241,1,0.492759
1,1,0.519937,0,0.480063
1,1,0.539099,0,0.460901
1,1,0.510563,0,0.489437
1,1,0.502370,0,0.497630
1,1,0.518764,0,0.481236
1,1,0.648960,0,0.351040
1,0,0.512898,1,0.487102
1,0,0.519553,1,0.480447
1,1,0.544971,0,0.455029
1,0,0.503389,1,0.496611
1,1,0.531167,0,0.468833
1,1,0.500834,0,0.499166
1,0,0.558251,1,0.441749
1,1,0.509750,0,0.490250
1,0,0.589957,1,0.410043
1,0,0.512654,1,0.487346
1,1,0.510471,0,0.489529
1,1,0.735821,0,0.264179
1,1,0.525009,0,0.474991
1,0,0.508053,1,0.491947
1,1,0.501114,0,0.498886
1,1,0.502430,0,0.497570
1,0,1.000000,1,0.000000
1,1,0.508602,0,0.491398
1,0,0.505451,1,0.494549
1,1,0.530731,0,0.469269
1,1,0.536078,0,0.463922
1,0,0.534424,1,0.465576
1,0,0.589957,1,0.410043
1,1,0.613866,0,0.386134
1,1,0.505487,0,0.494513
1,0,0.506954,1,0.493046
1,1,0.519784,0,0.480216
1,0,0.524617,1,0.475383
1,1,0.509546,0,0.490454
1,0,0.503079,1,0.496921
1,0,1.000000,1,0.000000
1,0,0.507241,1,0.492759
1,1,0.509329,0,0.490671
1,0,0.509625,1,0.490375
1,0,0.504719,1,0.495281
1,1,0.513032,0,0.486968
1,1,0.521706,0,0.478294
1,0,0.502919,1,0.497081
1,0,0.507241,1,0.492759
1,0,0.524613,1,0.475387
1,1,0.513651,0,0.486349
1,1,0.509190,0,0.490810
1,1,0.535678,0,0.464322
1,1,0.525668,0,0.474332
1,1,0.500201,0,0.499799
1,1,0.527168,0,0.472832
1,1,0.514893,0,0.485107
1,0,0.527601,1,0.472399
1,1,0.510157,0,0.489843
1,1,0.512547,0,0.487453
1,1,0.525009,0,0.474991
1,0,0.508647,1,0.491353
1,0,0.505392,1,0.494608
1,0,0.501338,1,0.498662
1,1,0.554071,0,0.445929
1,0,0.567009,1,0.432991
1,1,0.512902,0,0.487098
1,1,0.509715,0,0.490285
1,1,0.537063,0,0.462937
1,1,0.500438,0,0.499562
1,1,0.517149,0,0.482851
1,1,0.509586,0,0.490414
1,1,0.563049,0,0.436951
1,0,0.519553,1,0.480447
1,1,0.519024,0,0.480976
1,1,0.510597,0,0.489403
1,1,0.543197,0,0.456803
1,1,0.508183,0,0.491817
1,1,0.512547,0,0.487453
1,1,0.510067,0,0.489933
1,1,0.670403,0,0.329597
1,1,0.575174,0,0.424826
1,1,0.507418,0,0.492582
1,1,0.517369,0,0.482631
1,1,0.505528,0,0.494472
1,1,0.590848,0,0.409152
1,0,0.502222,1,0.497778
1,0,0.510154,1,0.489846
1,1,0.514890,0,0.485110
1,1,0.523362,0,0.476638
1,0,0.556543,1,0.443457
1,1,0.539732,0,0.460268
1,1,0.517812,0,0.482188
1,1,0.522765,0,0.477235
1,1,0.500950,0,0.499050
1,1,0.542679,0,0.457321
1,1,0.536979,0,0.463021
1,0,0.521517,1,0.478483
1,1,0.532710,0,0.467290
1,0,0.558251,1,0.441749
1,1,0.533657,0,0.466343
1,1,0.522161,0,0.477839
1,0,0.602415,1,0.397585
1,1,0.509715,0,0.490285
1,1,0.507521,0,0.492479
1,0,0.580906,1,0.419094
1,1,0.501922,0,0.498078
1,0,0.535024,1,0.464976
1,1,0.515102,0,0.484898
1,1,0.532146,0,0.467854
1,0,0.506653,1,0.493347
1,1,0.516500,0,0.483500
1,1,0.604210,0,0.395790
1,1,0.514330,0,0.485670
1,0,0.636189,1,0.363811
1,1,0.536985,0,0.463015
1,1,0.537063,0,0.462937
1,1,0.510471,0,0.489529
1,0,0.509239,1,0.490761
1,1,0.532250,0,0.467750
1,0,0.504299,1,0.495701
1,1,0.514457,0,0.485543
1,0,0.512985,1,0.487015
1,1,0.532146,0,0.467854
1,0,0.512194,1,0.487806
1,0,0.556543,1,0.443457
1,0,0.558251,1,0.441749
1,1,0.557432,0,0.442568
1,1,0.514361,0,0.485639
1,0,0.617120,1,0.382880
1,0,0.549057,1,0.450943
1,0,0.617120,1,0.382880
1,1,0.510471,0,0.489529
1,0,1.000000,1,0.000000
1,1,0.515252,0,0.484748
1,0,0.500999,1,0.499001
1,1,0.504240,0,0.495760
1,1,0.540459,0,0.459541
1,1,0.517179,0,0.482821
1,1,0.519937,0,0.480063
1,1,0.507817,0,0.492183
1,1,0.500834,0,0.499166
1,1,0.524677,0,0.475323
1,1,0.515510,0,0.484490
1,1,0.509586,0,0.490414
1,1,0.515102,0,0.484898
1,0,1.000000,1,0.000000
1,0,0.535024,1,0.464976
1,1,0.508826,0,0.491174
1,1,0.559160,0,0.440840
1,1,0.537063,0,0.462937
1,1,0.508675,0,0.491325
1,1,0.531644,0,0.468356
1,1,0.726964,0,0.273036
1,1,0.578045,0,0.421955
1,1,0.535461,0,0.464539
1,1,0.510471,0,0.489529
1,0,0.565995,1,0.434005
1,1,0.516372,0,0.483628
1,0,0.544272,1,0.455728
1,1,0.504838,0,0.495162
1,1,0.514893,0,0.485107
1,1,0.532395,0,0.467605
1,1,0.520980,0,0.479020
1,1,0.512220,0,0.487780
0,0,0.510574,1,0.489426
0,0,0.519260,1,0.480740
0,1,0.520850,0,0.479150
0,1,0.541222,0,0.458778
0,0,0.516117,1,0.483883
0,0,0.510929,1,0.489071
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.509715,0,0.490285
0,0,0.503266,1,0.496734
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.515064,0,0.484936
0,0,0.556782,1,0.443218
0,1,0.517179,0,0.482821
0,0,0.524646,1,0.475354
0,0,1.000000,1,0.000000
0,0,0.567009,1,0.432991
0,0,0.543866,1,0.456134
0,1,0.507521,0,0.492479
0,1,0.536078,0,0.463922
0,1,0.507698,0,0.492302
0,1,0.557432,0,0.442568
0,1,0.509245,0,0.490755
0,1,0.512902,0,0.487098
0,0,0.514355,1,0.485645
0,0,0.558251,1,0.441749
0,1,0.515064,0,0.484936
0,0,0.506539,1,0.493461
0,1,0.605089,0,0.394911
0,0,0.589957,1,0.410043
0,1,0.561080,0,0.438920
0,0,0.552557,1,0.447443
0,1,0.544573,0,0.455427
0,0,0.506400,1,0.493600
0,0,0.654485,1,0.345515
0,0,0.620718,1,0.379282
0,0,0.549057,1,0.450943
0,1,0.513166,0,0.486834
0,1,0.518779,0,0.481221
0,0,0.501616,1,0.498384
0,0,0.530813,1,0.469187
0,1,0.527426,0,0.472574
0,0,0.567009,1,0.432991
0,0,0.524699,1,0.475301
0,0,0.524646,1,0.475354
0,0,0.564381,1,0.435619
0,1,0.523144,0,0.476856
0,1,0.520980,0,0.479020
0,1,0.532534,0,0.467466
0,0,0.654485,1,0.345515
0,0,0.567009,1,0.432991
0,0,0.504180,1,0.495820
0,0,0.567009,1,0.432991
0,1,0.515102,0,0.484898
0,0,0.528334,1,0.471666
0,1,0.512902,0,0.487098
0,1,0.513651,0,0.486349
0,0,0.569429,1,0.430571
0,0,0.533187,1,0.466813
0,0,0.535024,1,0.464976
0,0,0.531996,1,0.468004
0,0,0.560453,1,0.439547
0,0,0.506716,1,0.493284
0,1,0.516274,0,0.483726
0,1,0.514457,0,0.485543
0,0,0.534424,1,0.465576
0,1,0.524161,0,0.475839
0,0,0.528609,1,0.471391
0,0,1.000000,1,0.000000
0,0,0.636189,1,0.363811
0,0,0.553985,1,0.446015
0,0,0.503194,1,0.496806
0,1,0.515154,0,0.484846
0,0,0.520749,1,0.479251
0,0,0.558276,1,0.441724
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.552069,1,0.447931
0,0,0.600371,1,0.399629
0,0,0.521097,1,0.478903
0,1,0.516500,0,0.483500
0,0,1.000000,1,0.000000
0,0,0.524296,1,0.475704
0,0,1.000000,1,0.000000
0,1,0.501114,0,0.498886
0,1,0.515521,0,0.484479
0,0,0.596889,1,0.403111
0,1,0.520980,0,0.479020
0,1,0.735821,0,0.264179
0,0,0.618921,1,0.381079
0,1,0.515064,0,0.484936
0,0,0.531368,1,0.468632
0,0,1.000000,1,0.000000
0,1,0.510812,0,0.489188
0,1,0.538674,0,0.461326
0,0,0.528069,1,0.471931
0,0,0.514591,1,0.485409
0,0,0.588339,1,0.411661
0,1,0.566208,0,0.433792
0,0,0.500309,1,0.499691
0,0,0.526447,1,0.473553
0,1,0.507131,0,0.492869
0,1,0.507131,0,0.492869
0,1,0.509329,0,0.490671
0,0,0.531865,1,0.468135
0,0,0.553518,1,0.446482
0,1,0.604037,0,0.395963
0,0,0.502684,1,0.497316
0,1,0.604210,0,0.395790
0,0,0.552069,1,0.447931
0,0,0.531996,1,0.468004
0,0,0.541145,1,0.458855
0,0,0.539879,1,0.460121
0,0,0.620718,1,0.379282
0,0,0.518529,1,0.481471
0,1,0.541684,0,0.458316
0,0,0.531996,1,0.468004
0,0,0.635911,1,0.364089
0,0,0.560453,1,0.439547
0,1,0.516640,0,0.483360
0,1,0.515102,0,0.484898
0,0,0.521711,1,0.478289
0,0,0.560453,1,0.439547
0,0,0.556543,1,0.443457
0,1,0.534297,0,0.465703
0,1,0.517369,0,0.482631
0,1,0.519327,0,0.480673
0,1,0.515064,0,0.484936
0,1,0.516853,0,0.483147
0,1,0.517149,0,0.482851
0,0,0.531996,1,0.468004
0,0,0.599636,1,0.400364
0,1,0.511429,0,0.488571
0,0,0.514308,1,0.485692
0,0,1.000000,1,0.000000
0,0,0.589957,1,0.410043
0,1,0.530081,0,0.469919
0,1,0.506693,0,0.493307
0,1,0.513366,0,0.486634
0,0,0.592120,1,0.407880
0,1,0.604210,0,0.395790
0,0,0.636189,1,0.363811
0,0,1.000000,1,0.000000
0,0,0.514355,1,0.485645
0,1,0.506492,0,0.493508
0,1,0.520293,0,0.479707
0,1,0.563419,0,0.436581
0,0,0.513815,1,0.486185
0,0,0.531996,1,0.468004
0,1,0.604210,0,0.395790
0,0,0.504141,1,0.495859
0,1,0.516825,0,0.483175
0,0,0.505883,1,0.494117
0,0,0.553936,1,0.446064
0,0,0.506048,1,0.493952
0,0,1.000000,1,0.000000
0,1,0.537546,0,0.462454
0,1,0.520293,0,0.479707
0,1,0.531011,0,0.468989
0,1,0.506777,0,0.493223
0,0,0.567009,1,0.432991
0,1,0.508625,0,0.491375
0,1,0.604210,0,0.395790
0,0,0.512194,1,0.487806
0,0,1.000000,1,0.000000
0,1,0.507874,0,0.492126
0,1,0.503347,0,0.496653
0,0,0.589957,1,0.410043
0,1,0.735821,0,0.264179
0,0,0.529406,1,0.470594
0,0,1.000000,1,0.000000
0,1,0.539939,0,0.460061
0,1,0.506612,0,0.493388
0,0,0.510929,1,0.489071
0,0,0.623535,1,0.376465
0,1,0.506693,0,0.493307
0,1,0.507916,0,0.492084
0,0,0.567363,1,0.432637
0,0,0.567009,1,0.432991
0,1,0.568362,0,0.431638
0,1,0.510471,0,0.489529
0,0,0.548739,1,0.451261
0,0,0.531996,1,0.468004
0,0,0.578625,1,0.421375
0,1,0.513588,0,0.486412
0,0,0.538648,1,0.461352
0,1,0.524367,0,0.475633
0,1,0.513274,0,0.486726
0,0,0.543245,1,0.456755
0,1,0.509586,0,0.490414
0,0,0.500663,1,0.499337
0,0,0.520442,1,0.479558
0,0,0.520604,1,0.479396
0,1,0.513166,0,0.486834
0,1,0.518672,0,0.481328
0,0,0.535320,1,0.464680
0,1,0.516169,0,0.483831
0,0,0.510890,1,0.489110
0,0,1.000000,1,0.000000
0,0,0.635911,1,0.364089
0,1,0.517149,0,0.482851
0,0,0.567009,1,0.432991
0,1,0.511398,0,0.488602
0,0,0.522402,1,0.477598
0,0,0.613885,1,0.386115
0,0,1.000000,1,0.000000
0,1,0.516640,0,0.483360
0,0,0.546261,1,0.453739
0,1,0.513651,0,0.486349
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.520590,1,0.479410
0,1,0.513366,0,0.486634
0,1,0.500862,0,0.499138
0,1,0.522104,0,0.477896
0,0,0.504811,1,0.495189
0,1,0.513238,0,0.486762
0,0,0.524725,1,0.475275
0,0,0.523773,1,0.476227
0,0,0.578747,1,0.421253
0,0,0.547886,1,0.452114
0,1,0.517179,0,0.482821
0,0,0.517298,1,0.482702
0,0,1.000000,1,0.000000
0,1,0.510471,0,0.489529
0,1,0.526183,0,0.473817
0,1,0.517797,0,0.482203
0,0,1.000000,1,0.000000
0,1,0.523719,0,0.476281
0,1,0.613866,0,0.386134
0,1,0.510471,0,0.489529
0,0,0.605739,1,0.394261
0,0,0.602415,1,0.397585
0,0,0.602415,1,0.397585
0,1,0.525735,0,0.474265
0,0,1.000000,1,0.000000
0,0,0.531996,1,0.468004
0,0,0.507824,1,0.492176
0,1,0.664716,0,0.335284
0,0,0.539879,1,0.460121
0,1,0.505019,0,0.494981
0,1,0.592294,0,0.407706
0,0,0.603007,1,0.396993
0,1,0.505351,0,0.494649
0,0,0.505489,1,0.494511
0,0,0.577539,1,0.422461
0,0,0.548054,1,0.451946
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.519195,0,0.480805
0,0,0.501900,1,0.498100
0,1,0.508549,0,0.491451
0,0,0.500663,1,0.499337
0,0,0.527960,1,0.472040
0,0,0.504928,1,0.495072
0,0,0.531996,1,0.468004
0,1,0.525003,0,0.474997
0,0,0.538490,1,0.461510
0,0,0.535024,1,0.464976
0,1,0.561080,0,0.438920
0,0,0.501616,1,0.498384
0,0,0.522205,1,0.477795
0,1,0.506612,0,0.493388
0,0,0.535024,1,0.464976
0,1,0.546568,0,0.453432
0,0,1.000000,1,0.000000
0,1,0.524109,0,0.475891
0,1,0.548275,0,0.451725
0,1,0.557488,0,0.442512
0,0,0.550692,1,0.449308
0,0,0.507408,1,0.492592
0,0,0.538392,1,0.461608
0,0,0.561798,1,0.438202
0,1,0.510471,0,0.489529
0,0,0.585581,1,0.414419
0,0,0.512898,1,0.487102
0,1,0.508817,0,0.491183
0,0,1.000000,1,0.000000
0,1,0.664716,0,0.335284
0,0,0.533082,1,0.466918
0,1,0.583612,0,0.416388
0,1,0.544971,0,0.455029
0,1,0.519195,0,0.480805
0,0,0.599636,1,0.400364
0,1,0.517170,0,0.482830
0,1,0.553172,0,0.446828
0,0,1.000000,1,0.000000
0,1,0.529721,0,0.470279
0,0,0.572833,1,0.427167
0,0,0.567009,1,0.432991
0,1,0.510471,0,0.489529
0,1,0.604210,0,0.395790
0,0,0.531996,1,0.468004
0,1,0.514198,0,0.485802
0,0,0.599636,1,0.400364
0,0,0.511124,1,0.488876
0,0,0.531996,1,0.468004
0,0,0.500999,1,0.499001
0,0,0.534424,1,0.465576
0,0,0.618081,1,0.381919
0,1,0.550789,0,0.449211
0,1,0.509333,0,0.490667
0,1,0.504195,0,0.495805
0,0,0.595984,1,0.404016
0,0,0.636189,1,0.363811
0,0,0.525543,1,0.474457
0,0,0.505883,1,0.494117
0,1,0.544962,0,0.455038
0,0,0.531532,1,0.468468
0,0,0.519260,1,0.480740
0,1,0.505362,0,0.494638
0,1,0.525735,0,0.474265
0,0,0.511040,1,0.488960
0,0,0.512715,1,0.487285
0,0,0.524650,1,0.475350
0,1,0.508675,0,0.491325
0,0,1.000000,1,0.000000
0,1,0.527083,0,0.472917
0,0,0.507408,1,0.492592
0,0,0.506539,1,0.493461
0,0,0.550132,1,0.449868
0,0,0.531996,1,0.468004
0,1,0.604210,0,0.395790
